Time,Time,SO2,area,period
2020-04-14 07:00:00,7,3.75,YR,l3
2020-04-14 08:00:00,8,4.45,YR,l3
2020-04-14 09:00:00,9,5.0,YR,l3
2020-04-14 10:00:00,10,4.5,YR,l3
2020-04-14 11:00:00,11,4.55,YR,l3
2020-04-14 12:00:00,12,4.3,YR,l3
2020-04-14 13:00:00,13,4.3,YR,l3
2020-04-14 14:00:00,14,4.05,YR,l3
2020-04-14 15:00:00,15,4.0,YR,l3
2020-04-14 16:00:00,16,3.85,YR,l3
2020-04-14 17:00:00,17,3.7,YR,l3
2020-04-14 18:00:00,18,3.55,YR,l3
2020-04-14 19:00:00,19,3.15,YR,l3
2020-04-14 20:00:00,20,3.15,YR,l3
2020-04-14 21:00:00,21,3.15,YR,l3
2020-04-14 22:00:00,22,3.0,YR,l3
2020-04-14 23:00:00,23,3.15,YR,l3
2020-04-15 00:00:00,0,3.65,YR,l3
2020-04-15 01:00:00,1,3.5,YR,l3
2020-04-15 02:00:00,2,3.6,YR,l3
2020-04-15 03:00:00,3,3.35,YR,l3
2020-04-15 04:00:00,4,3.4,YR,l3
2020-04-15 05:00:00,5,3.6,YR,l3
2020-04-15 06:00:00,6,3.65,YR,l3
2020-04-15 07:00:00,7,3.65,YR,l3
2020-04-15 08:00:00,8,4.2,YR,l3
2020-04-15 09:00:00,9,4.95,YR,l3
2020-04-15 10:00:00,10,5.2,YR,l3
2020-04-15 11:00:00,11,4.45,YR,l3
2020-04-15 12:00:00,12,3.9,YR,l3
2020-04-15 13:00:00,13,3.4,YR,l3
2020-04-15 14:00:00,14,3.25,YR,l3
2020-04-15 15:00:00,15,3.35,YR,l3
2020-04-15 16:00:00,16,3.45,YR,l3
2020-04-15 17:00:00,17,3.45,YR,l3
2020-04-15 18:00:00,18,3.7,YR,l3
2020-04-15 19:00:00,19,3.85,YR,l3
2020-04-15 20:00:00,20,3.6,YR,l3
2020-04-15 21:00:00,21,3.15,YR,l3
2020-04-15 22:00:00,22,2.9,YR,l3
2020-04-15 23:00:00,23,3.0,YR,l3
2020-04-16 00:00:00,0,3.3,YR,l3
2020-04-16 01:00:00,1,3.3,YR,l3
2020-04-16 02:00:00,2,3.45,YR,l3
2020-04-16 03:00:00,3,3.55,YR,l3
2020-04-16 04:00:00,4,3.8,YR,l3
2020-04-16 05:00:00,5,3.85,YR,l3
2020-04-16 06:00:00,6,3.9,YR,l3
2020-04-16 07:00:00,7,4.3,YR,l3
2020-04-16 08:00:00,8,4.8,YR,l3
2020-04-16 09:00:00,9,4.9,YR,l3
2020-04-16 10:00:00,10,4.4,YR,l3
2020-04-16 11:00:00,11,4.05,YR,l3
2020-04-16 12:00:00,12,3.7,YR,l3
2020-04-16 13:00:00,13,3.7,YR,l3
2020-04-16 14:00:00,14,3.4,YR,l3
2020-04-16 15:00:00,15,3.75,YR,l3
2020-04-16 16:00:00,16,3.4,YR,l3
2020-04-16 17:00:00,17,3.35,YR,l3
2020-04-16 18:00:00,18,3.25,YR,l3
2020-04-16 19:00:00,19,3.2,YR,l3
2020-04-16 20:00:00,20,3.0,YR,l3
2020-04-16 21:00:00,21,3.05,YR,l3
2020-04-16 22:00:00,22,3.2,YR,l3
2020-04-16 23:00:00,23,3.3,YR,l3
2020-04-17 00:00:00,0,3.25,YR,l3
2020-04-17 01:00:00,1,3.15,YR,l3
2020-04-17 02:00:00,2,3.2,YR,l3
2020-04-17 03:00:00,3,3.15,YR,l3
2020-04-17 04:00:00,4,3.05,YR,l3
2020-04-17 05:00:00,5,3.1,YR,l3
2020-04-17 06:00:00,6,3.15,YR,l3
2020-04-17 07:00:00,7,3.05,YR,l3
2020-04-17 08:00:00,8,3.45,YR,l3
2020-04-17 09:00:00,9,3.7,YR,l3
2020-04-17 10:00:00,10,4.2,YR,l3
2020-04-17 11:00:00,11,4.8,YR,l3
2020-04-17 12:00:00,12,4.8,YR,l3
2020-04-17 13:00:00,13,4.25,YR,l3
2020-04-17 14:00:00,14,4.3,YR,l3
2020-04-17 15:00:00,15,4.2,YR,l3
2020-04-17 16:00:00,16,4.3,YR,l3
2020-04-17 17:00:00,17,4.55,YR,l3
2020-04-17 18:00:00,18,4.65,YR,l3
2020-04-17 19:00:00,19,4.4,YR,l3
2020-04-17 20:00:00,20,4.3,YR,l3
2020-04-17 21:00:00,21,4.5,YR,l3
2020-04-17 22:00:00,22,4.65,YR,l3
2020-04-17 23:00:00,23,4.4,YR,l3
2020-04-18 00:00:00,0,4.45,YR,l3
2020-04-01 00:00:00,0,3.275,YR,l3
2020-04-01 01:00:00,1,3.2035714285714287,YR,l3
2020-04-01 02:00:00,2,3.3464285714285715,YR,l3
2020-04-01 03:00:00,3,3.3464285714285715,YR,l3
2020-04-01 04:00:00,4,3.5714285714285716,YR,l3
2020-04-01 05:00:00,5,4.071428571428571,YR,l3
2020-04-01 06:00:00,6,4.0,YR,l3
2020-04-01 07:00:00,7,4.357142857142857,YR,l3
2020-04-01 08:00:00,8,5.167857142857143,YR,l3
2020-04-01 09:00:00,9,5.3,YR,l3
2020-04-01 10:00:00,10,5.310714285714285,YR,l3
2020-04-01 11:00:00,11,5.039285714285714,YR,l3
2020-04-01 12:00:00,12,4.635714285714286,YR,l3
2020-04-01 13:00:00,13,4.35,YR,l3
2020-04-01 14:00:00,14,4.482142857142857,YR,l3
2020-04-01 15:00:00,15,4.557142857142857,YR,l3
2020-04-01 16:00:00,16,4.485714285714286,YR,l3
2020-04-01 17:00:00,17,4.564285714285714,YR,l3
2020-04-01 18:00:00,18,4.214285714285714,YR,l3
2020-04-01 19:00:00,19,4.15,YR,l3
2020-04-01 20:00:00,20,4.425,YR,l3
2020-04-01 21:00:00,21,4.832142857142857,YR,l3
2020-04-01 22:00:00,22,4.825,YR,l3
2020-04-01 23:00:00,23,4.4714285714285715,YR,l3
2020-04-02 00:00:00,0,4.317857142857143,YR,l3
2020-04-02 01:00:00,1,4.817857142857143,YR,l3
2020-04-02 02:00:00,2,4.382142857142857,YR,l3
2020-04-02 03:00:00,3,4.239285714285715,YR,l3
2020-04-02 04:00:00,4,4.664285714285714,YR,l3
2020-04-02 05:00:00,5,4.739285714285714,YR,l3
2020-04-02 06:00:00,6,4.885714285714286,YR,l3
2020-04-02 07:00:00,7,5.317857142857143,YR,l3
2020-04-02 08:00:00,8,6.114285714285714,YR,l3
2020-04-02 09:00:00,9,6.2,YR,l3
2020-04-02 10:00:00,10,5.614285714285714,YR,l3
2020-04-02 11:00:00,11,5.403571428571429,YR,l3
2020-04-02 12:00:00,12,5.121428571428572,YR,l3
2020-04-02 13:00:00,13,4.9750000000000005,YR,l3
2020-04-02 14:00:00,14,4.903571428571429,YR,l3
2020-04-02 15:00:00,15,4.685714285714285,YR,l3
2020-04-02 16:00:00,16,4.685714285714285,YR,l3
2020-04-02 17:00:00,17,4.675,YR,l3
2020-04-02 18:00:00,18,4.964285714285714,YR,l3
2020-04-02 19:00:00,19,4.685714285714285,YR,l3
2020-04-02 20:00:00,20,4.614285714285714,YR,l3
2020-04-02 21:00:00,21,4.625,YR,l3
2020-04-02 22:00:00,22,4.625,YR,l3
2020-04-02 23:00:00,23,4.692857142857143,YR,l3
2020-04-03 00:00:00,0,4.264285714285714,YR,l3
2020-04-03 01:00:00,1,4.332142857142857,YR,l3
2020-04-03 02:00:00,2,4.6000000000000005,YR,l3
2020-04-03 03:00:00,3,4.4678571428571425,YR,l3
2020-04-03 04:00:00,4,4.542857142857143,YR,l3
2020-04-03 05:00:00,5,4.4035714285714285,YR,l3
2020-04-03 06:00:00,6,4.689285714285715,YR,l3
2020-04-03 07:00:00,7,4.692857142857143,YR,l3
2020-04-03 08:00:00,8,5.789285714285714,YR,l3
2020-04-03 09:00:00,9,6.382142857142857,YR,l3
2020-04-03 10:00:00,10,6.817857142857143,YR,l3
2020-04-03 11:00:00,11,6.442857142857143,YR,l3
2020-04-03 12:00:00,12,6.378571428571428,YR,l3
2020-04-03 13:00:00,13,6.153571428571429,YR,l3
2020-04-03 14:00:00,14,6.142857142857143,YR,l3
2020-04-03 15:00:00,15,5.8500000000000005,YR,l3
2020-04-03 16:00:00,16,6.3428571428571425,YR,l3
2020-04-03 17:00:00,17,5.696428571428571,YR,l3
2020-04-03 18:00:00,18,4.989285714285714,YR,l3
2020-04-03 19:00:00,19,4.675,YR,l3
2020-04-03 20:00:00,20,4.546428571428572,YR,l3
2020-04-03 21:00:00,21,4.392857142857143,YR,l3
2020-04-03 22:00:00,22,4.392857142857143,YR,l3
2020-04-03 23:00:00,23,4.107142857142857,YR,l3
2020-04-04 00:00:00,0,4.3428571428571425,YR,l3
2020-04-04 01:00:00,1,4.5,YR,l3
2020-04-04 02:00:00,2,4.575,YR,l3
2020-04-04 03:00:00,3,4.417857142857143,YR,l3
2020-04-04 04:00:00,4,4.35,YR,l3
2020-04-04 05:00:00,5,4.639285714285714,YR,l3
2020-04-04 06:00:00,6,5.307142857142857,YR,l3
2020-04-04 07:00:00,7,5.667857142857143,YR,l3
2020-04-04 08:00:00,8,6.492857142857143,YR,l3
2020-04-04 09:00:00,9,7.778571428571429,YR,l3
2020-04-04 10:00:00,10,8.47857142857143,YR,l3
2020-04-04 11:00:00,11,8.510714285714286,YR,l3
2020-04-04 12:00:00,12,7.710714285714286,YR,l3
2020-04-04 13:00:00,13,6.692857142857143,YR,l3
2020-04-04 14:00:00,14,6.514285714285714,YR,l3
2020-04-04 15:00:00,15,6.339285714285714,YR,l3
2020-04-04 16:00:00,16,6.253571428571428,YR,l3
2020-04-04 17:00:00,17,6.485714285714286,YR,l3
2020-04-04 18:00:00,18,5.778571428571429,YR,l3
2020-04-04 19:00:00,19,4.960714285714286,YR,l3
2020-04-04 20:00:00,20,4.8428571428571425,YR,l3
2020-04-04 21:00:00,21,4.696428571428571,YR,l3
2020-04-04 22:00:00,22,4.314285714285714,YR,l3
2020-04-04 23:00:00,23,4.0964285714285715,YR,l3
2020-04-05 00:00:00,0,4.021428571428571,YR,l3
2020-04-05 01:00:00,1,4.082142857142857,YR,l3
2020-04-05 02:00:00,2,4.089285714285714,YR,l3
2020-04-05 03:00:00,3,4.15,YR,l3
2020-04-05 04:00:00,4,4.367857142857143,YR,l3
2020-04-05 05:00:00,5,4.367857142857143,YR,l3
2020-04-05 06:00:00,6,4.078571428571428,YR,l3
2020-04-05 07:00:00,7,4.432142857142857,YR,l3
2020-04-05 08:00:00,8,5.321428571428571,YR,l3
2020-04-05 09:00:00,9,5.107142857142857,YR,l3
2020-04-05 10:00:00,10,4.957142857142857,YR,l3
2020-04-05 11:00:00,11,4.821428571428571,YR,l3
2020-04-05 12:00:00,12,4.675,YR,l3
2020-04-05 13:00:00,13,4.753571428571428,YR,l3
2020-04-05 14:00:00,14,4.542857142857143,YR,l3
2020-04-05 15:00:00,15,4.7,YR,l3
2020-04-05 16:00:00,16,4.771428571428571,YR,l3
2020-04-05 17:00:00,17,4.485714285714286,YR,l3
2020-04-05 18:00:00,18,4.328571428571428,YR,l3
2020-04-05 19:00:00,19,4.607142857142857,YR,l3
2020-04-05 20:00:00,20,5.246428571428572,YR,l3
2020-04-05 21:00:00,21,4.675,YR,l3
2020-04-05 22:00:00,22,4.542857142857143,YR,l3
2020-04-05 23:00:00,23,4.25,YR,l3
2020-04-06 00:00:00,0,4.25,YR,l3
2020-04-06 01:00:00,1,4.321428571428571,YR,l3
2020-04-06 02:00:00,2,4.4678571428571425,YR,l3
2020-04-06 03:00:00,3,4.757142857142857,YR,l3
2020-04-06 04:00:00,4,4.685714285714285,YR,l3
2020-04-06 05:00:00,5,4.7749999999999995,YR,l3
2020-04-06 06:00:00,6,4.982142857142857,YR,l3
2020-04-06 07:00:00,7,5.203571428571428,YR,l3
2020-04-06 08:00:00,8,6.071428571428571,YR,l3
2020-04-06 09:00:00,9,6.953571428571428,YR,l3
2020-04-06 10:00:00,10,7.214285714285714,YR,l3
2020-04-06 11:00:00,11,6.860714285714286,YR,l3
2020-04-06 12:00:00,12,6.575,YR,l3
2020-04-06 13:00:00,13,6.425,YR,l3
2020-04-06 14:00:00,14,6.346428571428571,YR,l3
2020-04-06 15:00:00,15,5.8428571428571425,YR,l3
2020-04-06 16:00:00,16,5.625,YR,l3
2020-04-06 17:00:00,17,5.260714285714286,YR,l3
2020-04-06 18:00:00,18,5.189285714285715,YR,l3
2020-04-06 19:00:00,19,4.9750000000000005,YR,l3
2020-04-06 20:00:00,20,4.8999999999999995,YR,l3
2020-04-06 21:00:00,21,5.046428571428572,YR,l3
2020-04-06 22:00:00,22,5.257142857142857,YR,l3
2020-04-06 23:00:00,23,5.614285714285714,YR,l3
2020-04-07 00:00:00,0,5.3999999999999995,YR,l3
2020-04-07 01:00:00,1,5.178571428571429,YR,l3
2020-04-07 02:00:00,2,5.303571428571429,YR,l3
2020-04-07 03:00:00,3,5.307142857142857,YR,l3
2020-04-07 04:00:00,4,5.0249999999999995,YR,l3
2020-04-07 05:00:00,5,4.760714285714286,YR,l3
2020-04-07 06:00:00,6,4.9071428571428575,YR,l3
2020-04-07 07:00:00,7,5.496428571428572,YR,l3
2020-04-07 08:00:00,8,7.55,YR,l3
2020-04-07 09:00:00,9,9.424999999999999,YR,l3
2020-04-07 10:00:00,10,8.692857142857143,YR,l3
2020-04-07 11:00:00,11,7.582142857142857,YR,l3
2020-04-07 12:00:00,12,6.817857142857143,YR,l3
2020-04-07 13:00:00,13,6.292857142857143,YR,l3
2020-04-07 14:00:00,14,5.910714285714286,YR,l3
2020-04-07 15:00:00,15,5.696428571428571,YR,l3
2020-04-07 16:00:00,16,5.960714285714286,YR,l3
2020-04-07 17:00:00,17,5.964285714285714,YR,l3
2020-04-07 18:00:00,18,5.9071428571428575,YR,l3
2020-04-07 19:00:00,19,5.8428571428571425,YR,l3
2020-04-07 20:00:00,20,6.139285714285714,YR,l3
2020-04-07 21:00:00,21,6.710714285714286,YR,l3
2020-04-07 22:00:00,22,6.935714285714285,YR,l3
2020-04-07 23:00:00,23,7.346428571428571,YR,l3
2020-04-08 00:00:00,0,7.703571428571428,YR,l3
2020-04-08 01:00:00,1,7.071428571428571,YR,l3
2020-04-08 02:00:00,2,6.5928571428571425,YR,l3
2020-04-08 03:00:00,3,6.796428571428572,YR,l3
2020-04-08 04:00:00,4,7.0321428571428575,YR,l3
2020-04-08 05:00:00,5,6.889285714285714,YR,l3
2020-04-08 06:00:00,6,6.7250000000000005,YR,l3
2020-04-08 07:00:00,7,7.110714285714286,YR,l3
2020-04-08 08:00:00,8,9.299999999999999,YR,l3
2020-04-08 09:00:00,9,10.889285714285714,YR,l3
2020-04-08 10:00:00,10,10.010714285714286,YR,l3
2020-04-08 11:00:00,11,9.039285714285715,YR,l3
2020-04-08 12:00:00,12,7.8999999999999995,YR,l3
2020-04-08 13:00:00,13,7.1499999999999995,YR,l3
2020-04-08 14:00:00,14,6.660714285714286,YR,l3
2020-04-08 15:00:00,15,6.232142857142857,YR,l3
2020-04-08 16:00:00,16,5.8500000000000005,YR,l3
2020-04-08 17:00:00,17,5.8500000000000005,YR,l3
2020-04-08 18:00:00,18,6.132142857142857,YR,l3
2020-04-08 19:00:00,19,5.853571428571429,YR,l3
2020-04-08 20:00:00,20,6.146428571428571,YR,l3
2020-04-08 21:00:00,21,6.575,YR,l3
2020-04-08 22:00:00,22,6.285714285714286,YR,l3
2020-04-08 23:00:00,23,6.646428571428571,YR,l3
2020-04-09 00:00:00,0,6.589285714285714,YR,l3
2020-04-09 01:00:00,1,6.807142857142857,YR,l3
2020-04-09 02:00:00,2,6.6571428571428575,YR,l3
2020-04-09 03:00:00,3,6.6499999999999995,YR,l3
2020-04-09 04:00:00,4,6.578571428571428,YR,l3
2020-04-09 05:00:00,5,6.078571428571428,YR,l3
2020-04-09 06:00:00,6,6.007142857142857,YR,l3
2020-04-09 07:00:00,7,6.582142857142857,YR,l3
2020-04-09 08:00:00,8,6.989285714285714,YR,l3
2020-04-09 09:00:00,9,7.728571428571429,YR,l3
2020-04-09 10:00:00,10,7.925,YR,l3
2020-04-09 11:00:00,11,,YR,l3
2020-04-09 12:00:00,12,6.785714285714286,YR,l3
2020-04-09 13:00:00,13,6.260714285714286,YR,l3
2020-04-09 14:00:00,14,5.667857142857143,YR,l3
2020-04-09 15:00:00,15,5.732142857142857,YR,l3
2020-04-09 16:00:00,16,5.639285714285714,YR,l3
2020-04-09 17:00:00,17,5.360714285714286,YR,l3
2020-04-09 18:00:00,18,5.421428571428572,YR,l3
2020-04-09 19:00:00,19,5.346428571428571,YR,l3
2020-04-09 20:00:00,20,5.053571428571429,YR,l3
2020-04-09 21:00:00,21,5.125,YR,l3
2020-04-09 22:00:00,22,5.05,YR,l3
2020-04-09 23:00:00,23,4.9678571428571425,YR,l3
2020-04-10 00:00:00,0,4.896428571428571,YR,l3
2020-04-10 01:00:00,1,4.396428571428571,YR,l3
2020-04-10 02:00:00,2,4.103571428571429,YR,l3
2020-04-10 03:00:00,3,3.8857142857142857,YR,l3
2020-04-10 04:00:00,4,4.175,YR,l3
2020-04-10 05:00:00,5,4.167857142857143,YR,l3
2020-04-10 06:00:00,6,4.314285714285714,YR,l3
2020-04-10 07:00:00,7,4.321428571428571,YR,l3
2020-04-10 08:00:00,8,4.682142857142857,YR,l3
2020-04-10 09:00:00,9,4.482142857142857,YR,l3
2020-04-10 10:00:00,10,4.764285714285714,YR,l3
2020-04-10 11:00:00,11,4.692857142857143,YR,l3
2020-04-10 12:00:00,12,4.3428571428571425,YR,l3
2020-04-10 13:00:00,13,4.546428571428572,YR,l3
2020-04-10 14:00:00,14,4.4071428571428575,YR,l3
2020-04-10 15:00:00,15,4.125,YR,l3
2020-04-10 16:00:00,16,4.189285714285714,YR,l3
2020-04-10 17:00:00,17,4.4,YR,l3
2020-04-10 18:00:00,18,4.460714285714286,YR,l3
2020-04-10 19:00:00,19,4.078571428571428,YR,l3
2020-04-10 20:00:00,20,4.2178571428571425,YR,l3
2020-04-10 21:00:00,21,4.017857142857143,YR,l3
2020-04-10 22:00:00,22,3.8714285714285714,YR,l3
2020-04-10 23:00:00,23,3.6571428571428575,YR,l3
2020-04-11 00:00:00,0,3.732142857142857,YR,l3
2020-04-11 01:00:00,1,3.6571428571428575,YR,l3
2020-04-11 02:00:00,2,3.507142857142857,YR,l3
2020-04-11 03:00:00,3,3.582142857142857,YR,l3
2020-04-11 04:00:00,4,3.5785714285714287,YR,l3
2020-04-11 05:00:00,5,3.65,YR,l3
2020-04-11 06:00:00,6,3.710714285714286,YR,l3
2020-04-11 07:00:00,7,3.5749999999999997,YR,l3
2020-04-11 08:00:00,8,3.5,YR,l3
2020-04-11 09:00:00,9,3.564285714285714,YR,l3
2020-04-11 10:00:00,10,3.567857142857143,YR,l3
2020-04-11 11:00:00,11,3.35,YR,l3
2020-04-11 12:00:00,12,3.2785714285714285,YR,l3
2020-04-11 13:00:00,13,3.275,YR,l3
2020-04-11 14:00:00,14,2.9892857142857143,YR,l3
2020-04-11 15:00:00,15,2.917857142857143,YR,l3
2020-04-11 16:00:00,16,3.1285714285714286,YR,l3
2020-04-11 17:00:00,17,3.132142857142857,YR,l3
2020-04-11 18:00:00,18,3.132142857142857,YR,l3
2020-04-11 19:00:00,19,2.914285714285714,YR,l3
2020-04-11 20:00:00,20,3.1285714285714286,YR,l3
2020-04-11 21:00:00,21,3.2714285714285714,YR,l3
2020-04-11 22:00:00,22,3.3464285714285715,YR,l3
2020-04-11 23:00:00,23,3.5107142857142857,YR,l3
2020-04-12 00:00:00,0,3.6571428571428575,YR,l3
2020-04-12 01:00:00,1,3.9785714285714286,YR,l3
2020-04-12 02:00:00,2,3.892857142857143,YR,l3
2020-04-12 03:00:00,3,3.9642857142857144,YR,l3
2020-04-12 04:00:00,4,4.192857142857143,YR,l3
2020-04-12 05:00:00,5,4.267857142857143,YR,l3
2020-04-12 06:00:00,6,4.339285714285714,YR,l3
2020-04-12 07:00:00,7,4.785714285714286,YR,l3
2020-04-12 08:00:00,8,5.367857142857143,YR,l3
2020-04-12 09:00:00,9,5.528571428571429,YR,l3
2020-04-12 10:00:00,10,5.546428571428572,YR,l3
2020-04-12 11:00:00,11,5.982142857142857,YR,l3
2020-04-12 12:00:00,12,5.825,YR,l3
2020-04-12 13:00:00,13,5.689285714285715,YR,l3
2020-04-12 14:00:00,14,5.4678571428571425,YR,l3
2020-04-12 15:00:00,15,4.882142857142857,YR,l3
2020-04-12 16:00:00,16,4.8,YR,l3
2020-04-12 17:00:00,17,4.864285714285714,YR,l3
2020-04-12 18:00:00,18,4.785714285714286,YR,l3
2020-04-12 19:00:00,19,4.4035714285714285,YR,l3
2020-04-12 20:00:00,20,4.232142857142857,YR,l3
2020-04-12 21:00:00,21,4.514285714285714,YR,l3
2020-04-12 22:00:00,22,5.1499999999999995,YR,l3
2020-04-12 23:00:00,23,5.578571428571428,YR,l3
2020-04-13 00:00:00,0,5.821428571428571,YR,l3
2020-04-13 01:00:00,1,5.8500000000000005,YR,l3
2020-04-13 02:00:00,2,6.139285714285714,YR,l3
2020-04-13 03:00:00,3,6.942857142857143,YR,l3
2020-04-13 04:00:00,4,7.371428571428572,YR,l3
2020-04-13 05:00:00,5,8.096428571428572,YR,l3
2020-04-13 06:00:00,6,7.732142857142857,YR,l3
2020-04-13 07:00:00,7,8.414285714285715,YR,l3
2020-04-13 08:00:00,8,9.314285714285715,YR,l3
2020-04-13 09:00:00,9,8.628571428571428,YR,l3
2020-04-13 10:00:00,10,7.435714285714285,YR,l3
2020-04-13 11:00:00,11,6.7178571428571425,YR,l3
2020-04-13 12:00:00,12,6.05,YR,l3
2020-04-13 13:00:00,13,5.446428571428571,YR,l3
2020-04-13 14:00:00,14,5.039285714285714,YR,l3
2020-04-13 15:00:00,15,5.085714285714286,YR,l3
2020-04-13 16:00:00,16,5.228571428571429,YR,l3
2020-04-13 17:00:00,17,5.317857142857143,YR,l3
2020-04-13 18:00:00,18,5.478571428571429,YR,l3
2020-04-13 19:00:00,19,5.689285714285715,YR,l3
2020-04-13 20:00:00,20,5.889285714285714,YR,l3
2020-04-13 21:00:00,21,5.689285714285715,YR,l3
2020-04-13 22:00:00,22,5.753571428571428,YR,l3
2020-04-13 23:00:00,23,6.0249999999999995,YR,l3
2020-04-14 00:00:00,0,6.303571428571429,YR,l3
2020-04-14 01:00:00,1,6.160714285714286,YR,l3
2020-04-14 02:00:00,2,6.021428571428571,YR,l3
2020-04-14 03:00:00,3,6.010714285714286,YR,l3
2020-04-14 04:00:00,4,6.153571428571429,YR,l3
2020-04-14 05:00:00,5,6.096428571428571,YR,l3
2020-04-14 06:00:00,6,6.45,YR,l3
2020-04-14 07:00:00,7,7.125,YR,l3
2020-04-14 08:00:00,8,8.675,YR,l3
2020-04-14 09:00:00,9,9.928571428571429,YR,l3
2020-04-14 10:00:00,10,8.892857142857142,YR,l3
2020-04-14 11:00:00,11,7.896428571428571,YR,l3
2020-04-14 12:00:00,12,7.735714285714286,YR,l3
2020-04-14 13:00:00,13,7.807142857142857,YR,l3
2020-04-14 14:00:00,14,7.360714285714286,YR,l3
2020-04-14 15:00:00,15,6.928571428571429,YR,l3
2020-04-14 16:00:00,16,6.989285714285714,YR,l3
2020-04-14 17:00:00,17,7.192857142857143,YR,l3
2020-04-14 18:00:00,18,8.110714285714286,YR,l3
2020-04-14 19:00:00,19,7.153571428571429,YR,l3
2020-04-14 20:00:00,20,6.939285714285715,YR,l3
2020-04-14 21:00:00,21,7.2250000000000005,YR,l3
2020-04-14 22:00:00,22,6.928571428571429,YR,l3
2020-04-14 23:00:00,23,7.367857142857143,YR,l3
2020-04-15 00:00:00,0,7.332142857142857,YR,l3
2020-04-15 01:00:00,1,7.035714285714286,YR,l3
2020-04-15 02:00:00,2,6.828571428571428,YR,l3
2020-04-15 03:00:00,3,6.667857142857143,YR,l3
2020-04-15 04:00:00,4,6.671428571428572,YR,l3
2020-04-15 05:00:00,5,6.685714285714285,YR,l3
2020-04-15 06:00:00,6,7.332142857142857,YR,l3
2020-04-15 07:00:00,7,7.832142857142857,YR,l3
2020-04-15 08:00:00,8,9.87142857142857,YR,l3
2020-04-15 09:00:00,9,10.567857142857141,YR,l3
2020-04-15 10:00:00,10,10.157142857142857,YR,l3
2020-04-15 11:00:00,11,8.960714285714285,YR,l3
2020-04-15 12:00:00,12,8.135714285714286,YR,l3
2020-04-15 13:00:00,13,7.742857142857143,YR,l3
2020-04-15 14:00:00,14,6.803571428571429,YR,l3
2020-04-15 15:00:00,15,6.096428571428571,YR,l3
2020-04-15 16:00:00,16,6.0321428571428575,YR,l3
2020-04-15 17:00:00,17,5.960714285714286,YR,l3
2020-04-15 18:00:00,18,6.121428571428572,YR,l3
2020-04-15 19:00:00,19,5.989285714285714,YR,l3
2020-04-15 20:00:00,20,6.042857142857143,YR,l3
2020-04-15 21:00:00,21,5.867857142857143,YR,l3
2020-04-15 22:00:00,22,5.707142857142857,YR,l3
2020-04-15 23:00:00,23,6.214285714285714,YR,l3
2020-04-16 00:00:00,0,6.235714285714286,YR,l3
2020-04-16 01:00:00,1,6.5928571428571425,YR,l3
2020-04-16 02:00:00,2,7.246428571428572,YR,l3
2020-04-16 03:00:00,3,7.753571428571428,YR,l3
2020-04-16 04:00:00,4,7.771428571428571,YR,l3
2020-04-16 05:00:00,5,7.632142857142857,YR,l3
2020-04-16 06:00:00,6,7.421428571428572,YR,l3
2020-04-16 07:00:00,7,8.02142857142857,YR,l3
2020-04-16 08:00:00,8,8.342857142857143,YR,l3
2020-04-16 09:00:00,9,8.35,YR,l3
2020-04-16 10:00:00,10,7.528571428571429,YR,l3
2020-04-16 11:00:00,11,7.146428571428571,YR,l3
2020-04-16 12:00:00,12,6.835714285714286,YR,l3
2020-04-16 13:00:00,13,6.55,YR,l3
2020-04-16 14:00:00,14,6.457142857142857,YR,l3
2020-04-16 15:00:00,15,6.410714285714286,YR,l3
2020-04-16 16:00:00,16,6.457142857142857,YR,l3
2020-04-16 17:00:00,17,6.453571428571428,YR,l3
2020-04-16 18:00:00,18,6.232142857142857,YR,l3
2020-04-16 19:00:00,19,6.085714285714286,YR,l3
2020-04-16 20:00:00,20,6.214285714285714,YR,l3
2020-04-16 21:00:00,21,6.2178571428571425,YR,l3
2020-04-16 22:00:00,22,6.442857142857143,YR,l3
2020-04-16 23:00:00,23,6.378571428571428,YR,l3
2020-04-17 00:00:00,0,6.232142857142857,YR,l3
2020-04-17 01:00:00,1,6.510714285714286,YR,l3
2020-04-17 02:00:00,2,6.871428571428572,YR,l3
2020-04-17 03:00:00,3,7.367857142857143,YR,l3
2020-04-17 04:00:00,4,7.789285714285714,YR,l3
2020-04-17 05:00:00,5,8.007142857142856,YR,l3
2020-04-17 06:00:00,6,8.225,YR,l3
2020-04-17 07:00:00,7,8.003571428571428,YR,l3
2020-04-17 08:00:00,8,8.317857142857143,YR,l3
2020-04-17 09:00:00,9,8.692857142857143,YR,l3
2020-04-17 10:00:00,10,8.157142857142857,YR,l3
2020-04-17 11:00:00,11,8.414285714285715,YR,l3
2020-04-17 12:00:00,12,8.27142857142857,YR,l3
2020-04-17 13:00:00,13,7.946428571428571,YR,l3
2020-04-17 14:00:00,14,7.878571428571428,YR,l3
2020-04-17 15:00:00,15,7.371428571428572,YR,l3
2020-04-17 16:00:00,16,6.807142857142857,YR,l3
2020-04-17 17:00:00,17,6.539285714285714,YR,l3
2020-04-17 18:00:00,18,7.046428571428572,YR,l3
2020-04-17 19:00:00,19,7.385714285714286,YR,l3
2020-04-17 20:00:00,20,7.735714285714286,YR,l3
2020-04-17 21:00:00,21,7.892857142857143,YR,l3
2020-04-17 22:00:00,22,9.117857142857144,YR,l3
2020-04-17 23:00:00,23,9.242857142857144,YR,l3
