Time,Time,NO2,area,period
2020-01-28 05:00:00,5,4.197340930674264,CS,l1
2020-01-28 06:00:00,6,4.138983855650522,CS,l1
2020-01-28 07:00:00,7,4.25701566951567,CS,l1
2020-01-28 08:00:00,8,4.621438746438747,CS,l1
2020-01-28 09:00:00,9,5.255638651471985,CS,l1
2020-01-28 10:00:00,10,5.340728869895536,CS,l1
2020-01-28 11:00:00,11,5.630294396961063,CS,l1
2020-01-28 12:00:00,12,5.13966049382716,CS,l1
2020-01-28 13:00:00,13,4.856006647673315,CS,l1
2020-01-28 14:00:00,14,4.461289173789174,CS,l1
2020-01-28 15:00:00,15,4.258915004748338,CS,l1
2020-01-28 16:00:00,16,4.223326210826211,CS,l1
2020-01-28 17:00:00,17,4.522602089268756,CS,l1
2020-01-28 18:00:00,18,5.1462962962962955,CS,l1
2020-01-28 19:00:00,19,6.16877967711301,CS,l1
2020-01-28 20:00:00,20,6.758986229819563,CS,l1
2020-01-28 21:00:00,21,6.7511039886039885,CS,l1
2020-01-28 22:00:00,22,6.904962013295346,CS,l1
2020-01-28 23:00:00,23,6.2863485280151945,CS,l1
2020-01-29 00:00:00,0,5.910612535612535,CS,l1
2020-01-29 01:00:00,1,5.951792497625831,CS,l1
2020-01-29 02:00:00,2,5.4636514719848055,CS,l1
2020-01-29 03:00:00,3,4.81963437796771,CS,l1
2020-01-29 04:00:00,4,4.593043684710351,CS,l1
2020-01-29 05:00:00,5,4.198302469135803,CS,l1
2020-01-29 06:00:00,6,4.004878917378917,CS,l1
2020-01-29 07:00:00,7,4.251531339031339,CS,l1
2020-01-29 08:00:00,8,5.000296771130104,CS,l1
2020-01-29 09:00:00,9,5.700379867046534,CS,l1
2020-01-29 10:00:00,10,5.32253086419753,CS,l1
2020-01-29 11:00:00,11,5.331339031339031,CS,l1
2020-01-29 12:00:00,12,5.14718660968661,CS,l1
2020-01-29 13:00:00,13,4.696545584045584,CS,l1
2020-01-29 14:00:00,14,4.362428774928775,CS,l1
2020-01-29 15:00:00,15,4.176555080721748,CS,l1
2020-01-29 16:00:00,16,4.085363247863248,CS,l1
2020-01-29 17:00:00,17,4.310553181386514,CS,l1
2020-01-29 18:00:00,18,5.071296296296297,CS,l1
2020-01-29 19:00:00,19,6.642901234567902,CS,l1
2020-01-29 20:00:00,20,8.287535612535613,CS,l1
2020-01-29 21:00:00,21,8.943874643874643,CS,l1
2020-01-29 22:00:00,22,9.153964862298196,CS,l1
2020-01-29 23:00:00,23,8.881813865147198,CS,l1
2020-01-30 00:00:00,0,8.15014245014245,CS,l1
2020-01-30 01:00:00,1,7.394100189933523,CS,l1
2020-01-30 02:00:00,2,6.408309591642925,CS,l1
2020-01-30 03:00:00,3,6.0326092117758785,CS,l1
2020-01-30 04:00:00,4,5.417248338081671,CS,l1
2020-01-30 05:00:00,5,5.141132478632478,CS,l1
2020-01-30 06:00:00,6,5.005733618233618,CS,l1
2020-01-30 07:00:00,7,5.10519943019943,CS,l1
2020-01-30 08:00:00,8,5.699940645773979,CS,l1
2020-01-30 09:00:00,9,6.055341880341881,CS,l1
2020-01-30 10:00:00,10,6.409805318138651,CS,l1
2020-01-30 11:00:00,11,6.425118708452042,CS,l1
2020-01-30 12:00:00,12,6.259104938271605,CS,l1
2020-01-30 13:00:00,13,5.614636752136753,CS,l1
2020-01-30 14:00:00,14,4.8934354226020895,CS,l1
2020-01-30 15:00:00,15,4.471035137701804,CS,l1
2020-01-30 16:00:00,16,4.226103988603988,CS,l1
2020-01-30 17:00:00,17,4.603145773979107,CS,l1
2020-01-30 18:00:00,18,5.470322886989554,CS,l1
2020-01-30 19:00:00,19,7.0981362773029435,CS,l1
2020-01-30 20:00:00,20,8.081635802469135,CS,l1
2020-01-30 21:00:00,21,7.805864197530864,CS,l1
2020-01-30 22:00:00,22,7.696569325735993,CS,l1
2020-01-30 23:00:00,23,7.024477682811016,CS,l1
2020-01-31 00:00:00,0,6.537262583095917,CS,l1
2020-01-31 01:00:00,1,6.082621082621082,CS,l1
2020-01-31 02:00:00,2,5.565004748338081,CS,l1
2020-01-31 03:00:00,3,5.118566001899335,CS,l1
2020-01-31 04:00:00,4,4.744040835707502,CS,l1
2020-01-31 05:00:00,5,4.5072886989553655,CS,l1
2020-01-31 06:00:00,6,4.325581671415005,CS,l1
2020-01-31 07:00:00,7,4.367070275403609,CS,l1
2020-01-31 08:00:00,8,5.0046771130104455,CS,l1
2020-01-31 09:00:00,9,5.89227207977208,CS,l1
2020-01-31 10:00:00,10,5.908879392212725,CS,l1
2020-01-31 11:00:00,11,6.178383190883191,CS,l1
2020-01-31 12:00:00,12,5.904119183285849,CS,l1
2020-01-31 13:00:00,13,5.684223646723647,CS,l1
2020-01-31 14:00:00,14,5.175451092117759,CS,l1
2020-01-31 15:00:00,15,4.92622269705603,CS,l1
2020-01-31 16:00:00,16,4.723231244064578,CS,l1
2020-01-31 17:00:00,17,4.968471035137702,CS,l1
2020-01-31 18:00:00,18,5.842782526115859,CS,l1
2020-01-31 19:00:00,19,6.896593067426401,CS,l1
2020-01-31 20:00:00,20,7.327694681861349,CS,l1
2020-01-31 21:00:00,21,7.196141975308643,CS,l1
2020-01-31 22:00:00,22,7.014031339031339,CS,l1
2020-01-31 23:00:00,23,6.797507122507123,CS,l1
2020-02-01 00:00:00,0,6.713675213675214,CS,l1
2020-02-01 01:00:00,1,6.479202279202279,CS,l1
2020-02-01 02:00:00,2,5.776614434947768,CS,l1
2020-02-01 03:00:00,3,5.3106125356125355,CS,l1
2020-02-01 04:00:00,4,4.948943494776828,CS,l1
2020-02-01 05:00:00,5,4.678537511870845,CS,l1
2020-02-01 06:00:00,6,4.550474833808168,CS,l1
2020-02-01 07:00:00,7,4.530116334283001,CS,l1
2020-02-01 08:00:00,8,5.270156695156694,CS,l1
2020-02-01 09:00:00,9,6.265182811016144,CS,l1
2020-02-01 10:00:00,10,6.638651471984805,CS,l1
2020-02-01 11:00:00,11,,CS,l1
2020-02-01 12:00:00,12,5.8820868945868945,CS,l1
2020-02-01 13:00:00,13,5.527326685660019,CS,l1
2020-02-01 14:00:00,14,5.060481956315289,CS,l1
2020-02-01 15:00:00,15,4.910327635327635,CS,l1
2020-02-01 16:00:00,16,5.23034188034188,CS,l1
2020-02-01 17:00:00,17,5.430033238366572,CS,l1
2020-02-01 18:00:00,18,5.90982905982906,CS,l1
2020-02-01 19:00:00,19,6.758202754036088,CS,l1
2020-02-01 20:00:00,20,6.783938746438746,CS,l1
2020-02-01 21:00:00,21,6.747661443494777,CS,l1
2020-02-01 22:00:00,22,6.57312440645774,CS,l1
2020-02-01 23:00:00,23,6.102837132003799,CS,l1
2020-02-02 00:00:00,0,5.734650997150998,CS,l1
2020-02-02 01:00:00,1,5.410339506172839,CS,l1
2020-02-02 02:00:00,2,4.862025166191832,CS,l1
2020-02-02 03:00:00,3,4.8537749287749286,CS,l1
2020-02-02 04:00:00,4,4.739114434947768,CS,l1
2020-02-02 05:00:00,5,4.815016619183286,CS,l1
2020-02-02 06:00:00,6,4.899062203228869,CS,l1
2020-02-02 07:00:00,7,5.119076448243114,CS,l1
2020-02-02 08:00:00,8,5.799240265906933,CS,l1
2020-02-02 09:00:00,9,6.224157169990503,CS,l1
2020-02-02 10:00:00,10,6.3175451092117765,CS,l1
2020-02-02 11:00:00,11,,CS,l1
2020-02-02 12:00:00,12,5.46048195631529,CS,l1
2020-02-02 13:00:00,13,5.0117046533713205,CS,l1
2020-02-02 14:00:00,14,4.916084995251662,CS,l1
2020-02-02 15:00:00,15,5.1645773979107314,CS,l1
2020-02-02 16:00:00,16,5.2454653371320035,CS,l1
2020-02-02 17:00:00,17,5.602599715099715,CS,l1
2020-02-02 18:00:00,18,6.078525641025641,CS,l1
2020-02-02 19:00:00,19,6.388888888888889,CS,l1
2020-02-02 20:00:00,20,6.429748338081672,CS,l1
2020-02-02 21:00:00,21,6.226614434947769,CS,l1
2020-02-02 22:00:00,22,5.9296652421652425,CS,l1
2020-02-02 23:00:00,23,5.515515194681861,CS,l1
2020-02-03 00:00:00,0,5.172922602089268,CS,l1
2020-02-03 01:00:00,1,4.953917378917379,CS,l1
2020-02-03 02:00:00,2,4.714565527065527,CS,l1
2020-02-03 03:00:00,3,4.412381291547958,CS,l1
2020-02-03 04:00:00,4,3.9773741690408353,CS,l1
2020-02-03 05:00:00,5,3.7807929724596394,CS,l1
2020-02-03 06:00:00,6,4.0006291547958215,CS,l1
2020-02-03 07:00:00,7,4.0509615384615385,CS,l1
2020-02-03 08:00:00,8,4.9882953466286795,CS,l1
2020-02-03 09:00:00,9,5.863497150997151,CS,l1
2020-02-03 10:00:00,10,6.101661918328586,CS,l1
2020-02-03 11:00:00,11,5.469515669515669,CS,l1
2020-02-03 12:00:00,12,5.0738722697056025,CS,l1
2020-02-03 13:00:00,13,4.374074074074074,CS,l1
2020-02-03 14:00:00,14,4.181018518518519,CS,l1
2020-02-03 15:00:00,15,4.012298195631529,CS,l1
2020-02-03 16:00:00,16,4.238117283950618,CS,l1
2020-02-03 17:00:00,17,4.353205128205128,CS,l1
2020-02-03 18:00:00,18,4.890479582146249,CS,l1
2020-02-03 19:00:00,19,5.924038461538462,CS,l1
2020-02-03 20:00:00,20,6.523967236467236,CS,l1
2020-02-03 21:00:00,21,6.474691358024692,CS,l1
2020-02-03 22:00:00,22,6.431707027540361,CS,l1
2020-02-03 23:00:00,23,6.1685541310541305,CS,l1
2020-02-04 00:00:00,0,6.126863722697056,CS,l1
2020-02-04 01:00:00,1,5.650047483380816,CS,l1
2020-02-04 02:00:00,2,5.571581196581197,CS,l1
2020-02-04 03:00:00,3,5.342236467236467,CS,l1
2020-02-04 04:00:00,4,5.097613960113961,CS,l1
2020-02-04 05:00:00,5,4.7992640075973405,CS,l1
2020-02-04 06:00:00,6,4.779665242165242,CS,l1
2020-02-04 07:00:00,7,4.898729819563153,CS,l1
2020-02-04 08:00:00,8,5.001210826210826,CS,l1
2020-02-04 09:00:00,9,5.546996676163343,CS,l1
2020-02-04 10:00:00,10,5.642319563152897,CS,l1
2020-02-04 11:00:00,11,5.577575973409306,CS,l1
2020-02-04 12:00:00,12,5.441607312440646,CS,l1
2020-02-04 13:00:00,13,4.83880579297246,CS,l1
2020-02-04 14:00:00,14,4.350011870845204,CS,l1
2020-02-04 15:00:00,15,4.292711301044634,CS,l1
2020-02-04 16:00:00,16,4.0529320987654325,CS,l1
2020-02-04 17:00:00,17,4.443103038936372,CS,l1
2020-02-04 18:00:00,18,5.163235992402658,CS,l1
2020-02-04 19:00:00,19,6.415075973409307,CS,l1
2020-02-04 20:00:00,20,7.337535612535612,CS,l1
2020-02-04 21:00:00,21,7.55224358974359,CS,l1
2020-02-04 22:00:00,22,7.811514719848053,CS,l1
2020-02-04 23:00:00,23,7.6861229819563155,CS,l1
2020-02-05 00:00:00,0,7.145417853751187,CS,l1
2020-02-05 01:00:00,1,6.599418328584995,CS,l1
2020-02-05 02:00:00,2,6.037250712250712,CS,l1
2020-02-05 03:00:00,3,5.449774453941121,CS,l1
2020-02-05 04:00:00,4,5.142200854700855,CS,l1
2020-02-05 05:00:00,5,4.870477207977209,CS,l1
2020-02-05 06:00:00,6,4.902326685660019,CS,l1
2020-02-05 07:00:00,7,5.030128205128205,CS,l1
2020-02-05 08:00:00,8,5.535232668566002,CS,l1
2020-02-05 09:00:00,9,6.097613960113961,CS,l1
2020-02-05 10:00:00,10,6.018340455840456,CS,l1
2020-02-05 11:00:00,11,5.57571225071225,CS,l1
2020-02-05 12:00:00,12,5.329059829059829,CS,l1
2020-02-05 13:00:00,13,4.933416429249763,CS,l1
2020-02-05 14:00:00,14,4.65022554605888,CS,l1
2020-02-05 15:00:00,15,4.590978157644825,CS,l1
2020-02-05 16:00:00,16,4.833131528964862,CS,l1
2020-02-05 17:00:00,17,5.191773504273504,CS,l1
2020-02-05 18:00:00,18,5.952754036087369,CS,l1
2020-02-05 19:00:00,19,6.3713793922127255,CS,l1
2020-02-05 20:00:00,20,6.3714150047483376,CS,l1
2020-02-05 21:00:00,21,5.683641975308642,CS,l1
2020-02-05 22:00:00,22,5.054285375118708,CS,l1
2020-02-05 23:00:00,23,4.721759259259259,CS,l1
2020-02-06 00:00:00,0,4.401768755935422,CS,l1
2020-02-06 01:00:00,1,4.281362773029439,CS,l1
2020-02-06 02:00:00,2,4.075047483380817,CS,l1
2020-02-06 03:00:00,3,4.230935422602089,CS,l1
2020-02-06 04:00:00,4,3.9081433998100663,CS,l1
2020-02-06 05:00:00,5,3.8717830009496677,CS,l1
2020-02-06 06:00:00,6,3.943079297245964,CS,l1
2020-02-06 07:00:00,7,3.886906457739791,CS,l1
2020-02-06 08:00:00,8,4.488046058879393,CS,l1
2020-02-06 09:00:00,9,5.297637701804368,CS,l1
2020-02-06 10:00:00,10,5.263117283950618,CS,l1
2020-02-06 11:00:00,11,4.871972934472934,CS,l1
2020-02-06 12:00:00,12,4.4606244064577405,CS,l1
2020-02-06 13:00:00,13,3.9939339981006645,CS,l1
2020-02-06 14:00:00,14,3.6859924026590694,CS,l1
2020-02-06 15:00:00,15,3.7003917378917377,CS,l1
2020-02-06 16:00:00,16,3.6974358974358976,CS,l1
2020-02-06 17:00:00,17,3.9427825261158596,CS,l1
2020-02-06 18:00:00,18,4.434009971509972,CS,l1
2020-02-06 19:00:00,19,4.803513770180437,CS,l1
2020-02-06 20:00:00,20,5.37673314339981,CS,l1
2020-02-06 21:00:00,21,4.962713675213674,CS,l1
2020-02-06 22:00:00,22,4.866429249762583,CS,l1
2020-02-06 23:00:00,23,4.641820987654321,CS,l1
2020-02-07 00:00:00,0,4.1523385565052235,CS,l1
2020-02-07 01:00:00,1,4.184757834757835,CS,l1
2020-02-07 02:00:00,2,3.9779320987654323,CS,l1
2020-02-07 03:00:00,3,3.9174620132953466,CS,l1
2020-02-07 04:00:00,4,3.749394586894587,CS,l1
2020-02-07 05:00:00,5,3.821450617283951,CS,l1
2020-02-07 06:00:00,6,3.7849952516619187,CS,l1
2020-02-07 07:00:00,7,3.67781339031339,CS,l1
2020-02-07 08:00:00,8,4.146984805318139,CS,l1
2020-02-07 09:00:00,9,4.546094491927825,CS,l1
2020-02-07 10:00:00,10,4.508214624881291,CS,l1
2020-02-07 11:00:00,11,4.3391975308641975,CS,l1
2020-02-07 12:00:00,12,4.209769705603039,CS,l1
2020-02-07 13:00:00,13,3.854843304843305,CS,l1
2020-02-07 14:00:00,14,3.688390313390313,CS,l1
2020-02-07 15:00:00,15,3.6935660018993355,CS,l1
2020-02-07 16:00:00,16,3.9577041785375116,CS,l1
2020-02-07 17:00:00,17,3.8841168091168092,CS,l1
2020-02-07 18:00:00,18,4.09639126305793,CS,l1
2020-02-07 19:00:00,19,4.660125830959164,CS,l1
2020-02-07 20:00:00,20,5.255947293447293,CS,l1
2020-02-07 21:00:00,21,5.51582383665717,CS,l1
2020-02-07 22:00:00,22,5.2379154795821465,CS,l1
2020-02-07 23:00:00,23,5.21877967711301,CS,l1
2020-02-08 00:00:00,0,5.181066001899335,CS,l1
2020-02-08 01:00:00,1,5.138782051282051,CS,l1
2020-02-08 02:00:00,2,4.856552706552707,CS,l1
2020-02-08 03:00:00,3,4.668922127255461,CS,l1
2020-02-08 04:00:00,4,4.420572174738841,CS,l1
2020-02-08 05:00:00,5,4.327207977207977,CS,l1
2020-02-08 06:00:00,6,4.253952991452992,CS,l1
2020-02-08 07:00:00,7,4.218399810066477,CS,l1
2020-02-08 08:00:00,8,4.553122032288699,CS,l1
2020-02-08 09:00:00,9,4.742651946818613,CS,l1
2020-02-08 10:00:00,10,4.740978157644824,CS,l1
2020-02-08 11:00:00,11,4.644444444444445,CS,l1
2020-02-08 12:00:00,12,4.841631054131055,CS,l1
2020-02-08 13:00:00,13,4.505982905982906,CS,l1
2020-02-08 14:00:00,14,4.223065052231719,CS,l1
2020-02-08 15:00:00,15,4.201602564102564,CS,l1
2020-02-08 16:00:00,16,4.241524216524216,CS,l1
2020-02-08 17:00:00,17,4.268091168091168,CS,l1
2020-02-08 18:00:00,18,4.743601614434948,CS,l1
2020-02-08 19:00:00,19,5.413960113960114,CS,l1
2020-02-08 20:00:00,20,5.701911206077873,CS,l1
2020-02-08 21:00:00,21,5.840800094966761,CS,l1
2020-02-08 22:00:00,22,5.500344254510922,CS,l1
2020-02-08 23:00:00,23,5.2571225071225065,CS,l1
2020-02-09 00:00:00,0,5.031030389363723,CS,l1
2020-02-09 01:00:00,1,4.633570750237417,CS,l1
2020-02-09 02:00:00,2,4.198397435897435,CS,l1
2020-02-09 03:00:00,3,3.9567188983855655,CS,l1
2020-02-09 04:00:00,4,3.799893162393163,CS,l1
2020-02-09 05:00:00,5,3.7557454890788224,CS,l1
2020-02-09 06:00:00,6,3.6667616334282997,CS,l1
2020-02-09 07:00:00,7,3.9303537511870843,CS,l1
2020-02-09 08:00:00,8,4.495073599240266,CS,l1
2020-02-09 09:00:00,9,5.14139363722697,CS,l1
2020-02-09 10:00:00,10,4.839684235517569,CS,l1
2020-02-09 11:00:00,11,4.463425925925926,CS,l1
2020-02-09 12:00:00,12,4.213817663817664,CS,l1
2020-02-09 13:00:00,13,,CS,l1
2020-02-09 14:00:00,14,3.5618827160493827,CS,l1
2020-02-09 15:00:00,15,3.5975664767331437,CS,l1
2020-02-09 16:00:00,16,3.5635683760683765,CS,l1
2020-02-09 17:00:00,17,3.716084995251662,CS,l1
2020-02-09 18:00:00,18,4.478122032288699,CS,l1
2020-02-09 19:00:00,19,5.550379867046534,CS,l1
2020-02-09 20:00:00,20,6.53460351377018,CS,l1
2020-02-09 21:00:00,21,6.755460588793922,CS,l1
2020-02-09 22:00:00,22,6.322257834757835,CS,l1
2020-02-09 23:00:00,23,6.455460588793922,CS,l1
2020-02-10 00:00:00,0,6.125759734093067,CS,l1
2020-02-10 01:00:00,1,5.932490503323837,CS,l1
2020-02-10 02:00:00,2,5.3406220322886995,CS,l1
2020-02-10 03:00:00,3,4.7418922127255465,CS,l1
2020-02-10 04:00:00,4,4.495322886989554,CS,l1
2020-02-10 05:00:00,5,4.528205128205128,CS,l1
2020-02-10 06:00:00,6,4.473943494776829,CS,l1
2020-02-10 07:00:00,7,4.300783475783476,CS,l1
2020-02-10 08:00:00,8,5.137962962962963,CS,l1
2020-02-10 09:00:00,9,6.080876068376068,CS,l1
2020-02-10 10:00:00,10,6.351673789173789,CS,l1
2020-02-10 11:00:00,11,5.88244301994302,CS,l1
2020-02-10 12:00:00,12,5.223539886039886,CS,l1
2020-02-10 13:00:00,13,4.974335232668566,CS,l1
2020-02-10 14:00:00,14,4.932763532763532,CS,l1
2020-02-10 15:00:00,15,4.841358024691358,CS,l1
2020-02-10 16:00:00,16,5.382656695156696,CS,l1
2020-02-10 17:00:00,17,5.507075023741691,CS,l1
2020-02-10 18:00:00,18,6.222637701804369,CS,l1
2020-02-10 19:00:00,19,7.016144349477683,CS,l1
2020-02-10 20:00:00,20,7.105080721747388,CS,l1
2020-02-10 21:00:00,21,6.374157169990503,CS,l1
2020-02-10 22:00:00,22,5.801270180436847,CS,l1
2020-02-10 23:00:00,23,5.716892212725546,CS,l1
2020-02-11 00:00:00,0,5.440194681861349,CS,l1
2020-02-11 01:00:00,1,5.0276115859449195,CS,l1
2020-02-11 02:00:00,2,4.666156220322887,CS,l1
2020-02-11 03:00:00,3,4.511906457739791,CS,l1
2020-02-11 04:00:00,4,4.457063152896486,CS,l1
2020-02-11 05:00:00,5,4.494017094017094,CS,l1
2020-02-11 06:00:00,6,4.438936372269706,CS,l1
2020-02-11 07:00:00,7,4.575605413105413,CS,l1
2020-02-11 08:00:00,8,5.395548433048433,CS,l1
2020-02-11 09:00:00,9,6.094931149097816,CS,l1
2020-02-11 10:00:00,10,6.523314339981006,CS,l1
2020-02-11 11:00:00,11,6.063627730294398,CS,l1
2020-02-11 12:00:00,12,5.659496676163343,CS,l1
2020-02-11 13:00:00,13,4.98866334283001,CS,l1
2020-02-11 14:00:00,14,4.633653846153846,CS,l1
2020-02-11 15:00:00,15,4.7656813865147205,CS,l1
2020-02-11 16:00:00,16,4.945097340930674,CS,l1
2020-02-11 17:00:00,17,5.314779202279203,CS,l1
2020-02-11 18:00:00,18,6.231339031339031,CS,l1
2020-02-11 19:00:00,19,7.525664767331434,CS,l1
2020-02-11 20:00:00,20,8.129665242165242,CS,l1
2020-02-11 21:00:00,21,8.527825261158593,CS,l1
2020-02-11 22:00:00,22,8.875237416904083,CS,l1
2020-02-11 23:00:00,23,8.500106837606838,CS,l1
2020-02-12 00:00:00,0,8.277718423551757,CS,l1
2020-02-12 01:00:00,1,7.491322412155745,CS,l1
2020-02-12 02:00:00,2,6.9616452991452995,CS,l1
2020-02-12 03:00:00,3,6.472981956315289,CS,l1
2020-02-12 04:00:00,4,6.145489078822412,CS,l1
2020-02-12 05:00:00,5,5.701911206077873,CS,l1
2020-02-12 06:00:00,6,5.6432336182336185,CS,l1
2020-02-12 07:00:00,7,5.83187321937322,CS,l1
2020-02-12 08:00:00,8,6.54349477682811,CS,l1
2020-02-12 09:00:00,9,7.141714150047483,CS,l1
2020-02-12 10:00:00,10,6.6619301994301985,CS,l1
2020-02-12 11:00:00,11,6.079083570750237,CS,l1
2020-02-12 12:00:00,12,5.389363722697055,CS,l1
2020-02-12 13:00:00,13,5.303858024691357,CS,l1
2020-02-12 14:00:00,14,5.01301044634378,CS,l1
2020-02-12 15:00:00,15,4.911384140550807,CS,l1
2020-02-12 16:00:00,16,4.816583570750237,CS,l1
2020-02-12 17:00:00,17,5.102219848053181,CS,l1
2020-02-12 18:00:00,18,6.252825261158595,CS,l1
2020-02-12 19:00:00,19,7.524323361823361,CS,l1
2020-02-12 20:00:00,20,8.653501899335232,CS,l1
2020-02-12 21:00:00,21,9.359223646723647,CS,l1
2020-02-12 22:00:00,22,9.739969135802468,CS,l1
2020-02-12 23:00:00,23,9.432051282051283,CS,l1
2020-02-13 00:00:00,0,8.886550332383665,CS,l1
2020-02-13 01:00:00,1,8.265527065527065,CS,l1
2020-02-13 02:00:00,2,7.744361348528015,CS,l1
2020-02-13 03:00:00,3,7.059330484330484,CS,l1
2020-02-13 04:00:00,4,6.557621082621082,CS,l1
2020-02-13 05:00:00,5,6.329332858499526,CS,l1
2020-02-13 06:00:00,6,6.180175688509022,CS,l1
2020-02-13 07:00:00,7,6.056493352326686,CS,l1
2020-02-13 08:00:00,8,6.494028964862299,CS,l1
2020-02-13 09:00:00,9,7.212761158594492,CS,l1
2020-02-13 10:00:00,10,7.040895061728395,CS,l1
2020-02-13 11:00:00,11,6.542675688509022,CS,l1
2020-02-13 12:00:00,12,6.13511396011396,CS,l1
2020-02-13 13:00:00,13,5.548492402659069,CS,l1
2020-02-13 14:00:00,14,5.231885090218424,CS,l1
2020-02-13 15:00:00,15,4.91099240265907,CS,l1
2020-02-13 16:00:00,16,4.485944919278253,CS,l1
2020-02-13 17:00:00,17,4.280745489078822,CS,l1
2020-02-13 18:00:00,18,5.176614434947769,CS,l1
2020-02-13 19:00:00,19,6.64182098765432,CS,l1
2020-02-13 20:00:00,20,7.522174738841405,CS,l1
2020-02-13 21:00:00,21,8.224952516619183,CS,l1
2020-02-13 22:00:00,22,8.72917853751187,CS,l1
2020-02-13 23:00:00,23,8.768103038936372,CS,l1
2020-02-14 00:00:00,0,8.534817188983855,CS,l1
2020-02-14 01:00:00,1,8.067367046533713,CS,l1
2020-02-14 02:00:00,2,7.478798670465337,CS,l1
2020-02-14 03:00:00,3,6.657098765432099,CS,l1
2020-02-14 04:00:00,4,5.672720797720798,CS,l1
2020-02-14 05:00:00,5,5.234983380816714,CS,l1
2020-02-14 06:00:00,6,5.2556267806267805,CS,l1
2020-02-14 07:00:00,7,5.60519943019943,CS,l1
2020-02-14 08:00:00,8,6.5119776828110165,CS,l1
2020-02-14 09:00:00,9,7.2099477682811015,CS,l1
2020-02-14 10:00:00,10,7.166405508072175,CS,l1
2020-02-14 11:00:00,11,6.181659544159544,CS,l1
2020-02-14 12:00:00,12,5.421225071225071,CS,l1
2020-02-14 13:00:00,13,5.064197530864198,CS,l1
2020-02-14 14:00:00,14,4.6715099715099715,CS,l1
2020-02-14 15:00:00,15,4.415895061728395,CS,l1
2020-02-14 16:00:00,16,4.457324311490978,CS,l1
2020-02-14 17:00:00,17,4.729677113010446,CS,l1
2020-02-14 18:00:00,18,5.348587369420703,CS,l1
2020-02-14 19:00:00,19,5.675011870845204,CS,l1
2020-02-14 20:00:00,20,6.1058523266856595,CS,l1
2020-02-14 21:00:00,21,5.973753561253561,CS,l1
2020-02-14 22:00:00,22,5.7241215574548905,CS,l1
2020-02-14 23:00:00,23,5.454095441595443,CS,l1
2020-02-15 00:00:00,0,5.179807692307692,CS,l1
2020-02-15 01:00:00,1,4.740752611585945,CS,l1
2020-02-15 02:00:00,2,4.55065289648623,CS,l1
2020-02-15 03:00:00,3,4.353584995251662,CS,l1
2020-02-15 04:00:00,4,3.9789767331434,CS,l1
2020-02-15 05:00:00,5,3.866524216524217,CS,l1
2020-02-15 06:00:00,6,3.9740265906932573,CS,l1
2020-02-15 07:00:00,7,4.015147198480532,CS,l1
2020-02-15 08:00:00,8,4.1420465337132,CS,l1
2020-02-15 09:00:00,9,4.274988129154796,CS,l1
2020-02-15 10:00:00,10,4.021035137701805,CS,l1
2020-02-15 11:00:00,11,4.012369420702754,CS,l1
2020-02-15 12:00:00,12,3.8789173789173788,CS,l1
2020-02-15 13:00:00,13,3.676187084520418,CS,l1
2020-02-15 14:00:00,14,3.733630104463438,CS,l1
2020-02-15 15:00:00,15,,CS,l1
2020-02-15 16:00:00,16,3.549726970560304,CS,l1
2020-02-15 17:00:00,17,3.6211419753086425,CS,l1
2020-02-15 18:00:00,18,3.685600664767332,CS,l1
2020-02-15 19:00:00,19,3.6417853751187086,CS,l1
2020-02-15 20:00:00,20,3.58287037037037,CS,l1
2020-02-15 21:00:00,21,3.4952160493827162,CS,l1
2020-02-15 22:00:00,22,3.670417853751187,CS,l1
2020-02-15 23:00:00,23,3.540574548907882,CS,l1
2020-02-16 00:00:00,0,3.314019468186135,CS,l1
2020-02-16 01:00:00,1,3.0324074074074074,CS,l1
2020-02-16 02:00:00,2,3.206944444444445,CS,l1
2020-02-16 03:00:00,3,3.222067901234568,CS,l1
2020-02-16 04:00:00,4,3.2947886989553656,CS,l1
2020-02-16 05:00:00,5,3.1345679012345675,CS,l1
2020-02-16 06:00:00,6,3.1525047483380813,CS,l1
2020-02-16 07:00:00,7,3.3015432098765434,CS,l1
2020-02-16 08:00:00,8,3.6632003798670465,CS,l1
2020-02-16 09:00:00,9,4.20585232668566,CS,l1
2020-02-16 10:00:00,10,4.097744539411206,CS,l1
2020-02-16 11:00:00,11,3.7742521367521364,CS,l1
2020-02-16 12:00:00,12,3.3235873694207023,CS,l1
2020-02-16 13:00:00,13,3.154534662867996,CS,l1
2020-02-16 14:00:00,14,3.022602089268756,CS,l1
2020-02-16 15:00:00,15,2.9472222222222224,CS,l1
2020-02-16 16:00:00,16,2.872542735042735,CS,l1
2020-02-16 17:00:00,17,3.208736942070275,CS,l1
2020-02-16 18:00:00,18,3.4967948717948723,CS,l1
2020-02-16 19:00:00,19,4.101210826210826,CS,l1
2020-02-16 20:00:00,20,5.117830009496676,CS,l1
2020-02-16 21:00:00,21,5.525712250712251,CS,l1
2020-02-16 22:00:00,22,6.004226020892687,CS,l1
2020-02-16 23:00:00,23,6.343340455840456,CS,l1
2020-02-17 00:00:00,0,6.025,CS,l1
2020-02-17 01:00:00,1,5.6826566951566955,CS,l1
2020-02-17 02:00:00,2,5.545239791073125,CS,l1
2020-02-17 03:00:00,3,5.226115859449193,CS,l1
2020-02-17 04:00:00,4,5.149726970560304,CS,l1
