Time,Time,PM2.5,area,period
2020-03-18 12:00:00,12,7.463442220688598,SC,l2
2020-03-18 13:00:00,13,6.326397515527951,SC,l2
2020-03-18 14:00:00,14,6.001113794954375,SC,l2
2020-03-18 15:00:00,15,6.039734299516908,SC,l2
2020-03-18 16:00:00,16,5.964300092017484,SC,l2
2020-03-18 17:00:00,17,6.1166149068322975,SC,l2
2020-03-18 18:00:00,18,,SC,l2
2020-03-18 19:00:00,19,,SC,l2
2020-03-18 20:00:00,20,,SC,l2
2020-03-18 21:00:00,21,6.967641476880607,SC,l2
2020-03-18 22:00:00,22,6.995723104056437,SC,l2
2020-03-18 23:00:00,23,7.024840886435089,SC,l2
2020-03-19 00:00:00,0,,SC,l2
2020-03-19 01:00:00,1,,SC,l2
2020-03-19 02:00:00,2,,SC,l2
2020-03-19 03:00:00,3,,SC,l2
2020-03-19 04:00:00,4,,SC,l2
2020-03-19 05:00:00,5,,SC,l2
2020-03-19 06:00:00,6,,SC,l2
2020-03-19 07:00:00,7,,SC,l2
2020-03-19 08:00:00,8,,SC,l2
2020-03-19 09:00:00,9,6.504536653630857,SC,l2
2020-03-19 10:00:00,10,6.090556705774096,SC,l2
2020-03-19 11:00:00,11,5.693260677862127,SC,l2
2020-03-19 12:00:00,12,5.220101027528564,SC,l2
2020-03-19 13:00:00,13,5.432489839736217,SC,l2
2020-03-19 14:00:00,14,5.376038072233724,SC,l2
2020-03-19 15:00:00,15,5.109045510313626,SC,l2
2020-03-19 16:00:00,16,5.404068898090637,SC,l2
2020-03-19 17:00:00,17,5.28229621961506,SC,l2
2020-03-19 18:00:00,18,5.599979871175524,SC,l2
2020-03-19 19:00:00,19,5.845148953301127,SC,l2
2020-03-19 20:00:00,20,6.750378613603251,SC,l2
2020-03-19 21:00:00,21,6.7949131585001155,SC,l2
2020-03-19 22:00:00,22,7.307347979449429,SC,l2
2020-03-19 23:00:00,23,8.027687677325359,SC,l2
2020-03-20 00:00:00,0,8.332070009968561,SC,l2
2020-03-20 01:00:00,1,7.778304961275976,SC,l2
2020-03-20 02:00:00,2,7.93212943792654,SC,l2
2020-03-20 03:00:00,3,7.892886856836132,SC,l2
2020-03-20 04:00:00,4,7.909292807300053,SC,l2
2020-03-20 05:00:00,5,8.132850241545894,SC,l2
2020-03-20 06:00:00,6,8.316553561843417,SC,l2
2020-03-20 07:00:00,7,8.53856395215091,SC,l2
2020-03-20 08:00:00,8,8.9303245533318,SC,l2
2020-03-20 09:00:00,9,9.402887048539222,SC,l2
2020-03-20 10:00:00,10,10.837571888658845,SC,l2
2020-03-20 11:00:00,11,11.091030212407023,SC,l2
2020-03-20 12:00:00,12,10.922181006057817,SC,l2
2020-03-20 13:00:00,13,9.993985315543286,SC,l2
2020-03-20 14:00:00,14,10.198575646039414,SC,l2
2020-03-20 15:00:00,15,10.259445211256805,SC,l2
2020-03-20 16:00:00,16,9.669109922551952,SC,l2
2020-03-20 17:00:00,17,9.981537075377656,SC,l2
2020-03-20 18:00:00,18,10.284166283260486,SC,l2
2020-03-20 19:00:00,19,11.327519937121387,SC,l2
2020-03-20 20:00:00,20,12.18015106203512,SC,l2
2020-03-20 21:00:00,21,12.449121999846637,SC,l2
2020-03-20 22:00:00,22,12.87793976688904,SC,l2
2020-03-20 23:00:00,23,12.968914385399893,SC,l2
2020-03-21 00:00:00,0,13.321298213327198,SC,l2
2020-03-21 01:00:00,1,13.03595103903075,SC,l2
2020-03-21 02:00:00,2,12.097675600030673,SC,l2
2020-03-21 03:00:00,3,11.581392339544513,SC,l2
2020-03-21 04:00:00,4,11.267021317383637,SC,l2
2020-03-21 05:00:00,5,11.313614753469825,SC,l2
2020-03-21 06:00:00,6,10.822646844567135,SC,l2
2020-03-21 07:00:00,7,11.411806034813283,SC,l2
2020-03-21 08:00:00,8,11.550108312245994,SC,l2
2020-03-21 09:00:00,9,12.033983206809294,SC,l2
2020-03-21 10:00:00,10,11.836818495514148,SC,l2
2020-03-21 11:00:00,11,11.672002722183883,SC,l2
2020-03-21 12:00:00,12,11.047716816195077,SC,l2
2020-03-21 13:00:00,13,11.028237865194386,SC,l2
2020-03-21 14:00:00,14,10.216206579250057,SC,l2
2020-03-21 15:00:00,15,9.213914768806074,SC,l2
2020-03-21 16:00:00,16,8.790358293075684,SC,l2
2020-03-21 17:00:00,17,8.649723947550035,SC,l2
2020-03-21 18:00:00,18,8.573405030289088,SC,l2
2020-03-21 19:00:00,19,9.07960758377425,SC,l2
2020-03-21 20:00:00,20,9.36224407637451,SC,l2
2020-03-21 21:00:00,21,8.78004562533548,SC,l2
2020-03-21 22:00:00,22,9.34598190322828,SC,l2
2020-03-21 23:00:00,23,9.36737884364696,SC,l2
2020-03-22 00:00:00,0,8.590342956828463,SC,l2
2020-03-22 01:00:00,1,8.384830534468216,SC,l2
2020-03-22 02:00:00,2,8.04889099762288,SC,l2
2020-03-22 03:00:00,3,7.9914816731845715,SC,l2
2020-03-22 04:00:00,4,7.346501418602868,SC,l2
2020-03-22 05:00:00,5,7.165368836745649,SC,l2
2020-03-22 06:00:00,6,7.359940763745112,SC,l2
2020-03-22 07:00:00,7,7.650676711908596,SC,l2
2020-03-22 08:00:00,8,8.261757150525266,SC,l2
2020-03-22 09:00:00,9,8.740745533317996,SC,l2
2020-03-22 10:00:00,10,8.63078464074841,SC,l2
2020-03-22 11:00:00,11,8.137971589602024,SC,l2
2020-03-22 12:00:00,12,7.64230407944176,SC,l2
2020-03-22 13:00:00,13,6.97924526493367,SC,l2
2020-03-22 14:00:00,14,6.60961486849168,SC,l2
2020-03-22 15:00:00,15,6.355376313166168,SC,l2
2020-03-22 16:00:00,16,6.1374827467218775,SC,l2
2020-03-22 17:00:00,17,6.602379035350049,SC,l2
2020-03-22 18:00:00,18,7.046108427267847,SC,l2
2020-03-22 19:00:00,19,7.671543593282723,SC,l2
2020-03-22 20:00:00,20,8.056976075454337,SC,l2
2020-03-22 21:00:00,21,8.697611379495438,SC,l2
2020-03-22 22:00:00,22,9.734001418602867,SC,l2
2020-03-22 23:00:00,23,10.006018518518518,SC,l2
2020-03-23 00:00:00,0,9.758683191473047,SC,l2
2020-03-23 01:00:00,1,9.081191051299747,SC,l2
2020-03-23 02:00:00,2,8.899739283797254,SC,l2
2020-03-23 03:00:00,3,8.749999041484548,SC,l2
2020-03-23 04:00:00,4,8.725561690054445,SC,l2
2020-03-23 05:00:00,5,8.512617897400505,SC,l2
2020-03-23 06:00:00,6,8.883664021164021,SC,l2
2020-03-23 07:00:00,7,9.5105743424584,SC,l2
2020-03-23 08:00:00,8,9.406007016333103,SC,l2
2020-03-23 09:00:00,9,10.166505636070854,SC,l2
2020-03-23 10:00:00,10,11.095723104056436,SC,l2
2020-03-23 11:00:00,11,10.549461314316387,SC,l2
2020-03-23 12:00:00,12,9.878601142550417,SC,l2
2020-03-23 13:00:00,13,8.69677459550648,SC,l2
2020-03-23 14:00:00,14,8.244576719576719,SC,l2
2020-03-23 15:00:00,15,7.42995456636761,SC,l2
2020-03-23 16:00:00,16,7.903469825933593,SC,l2
2020-03-23 17:00:00,17,7.483745494977379,SC,l2
2020-03-23 18:00:00,18,8.115239437159726,SC,l2
2020-03-23 19:00:00,19,8.873208534621579,SC,l2
2020-03-23 20:00:00,20,10.161943102522812,SC,l2
2020-03-23 21:00:00,21,10.647338202591826,SC,l2
2020-03-23 22:00:00,22,10.49711486849168,SC,l2
2020-03-23 23:00:00,23,10.480445326278659,SC,l2
2020-03-24 00:00:00,0,10.20308833678399,SC,l2
2020-03-24 01:00:00,1,9.846457326892109,SC,l2
2020-03-24 02:00:00,2,10.114790851928532,SC,l2
2020-03-24 03:00:00,3,8.824069281496818,SC,l2
2020-03-24 04:00:00,4,8.600935511080438,SC,l2
2020-03-24 05:00:00,5,8.887183689901082,SC,l2
2020-03-24 06:00:00,6,8.90003067249444,SC,l2
2020-03-24 07:00:00,7,8.574145004217467,SC,l2
2020-03-24 08:00:00,8,8.682569396518671,SC,l2
2020-03-24 09:00:00,9,9.57677517061575,SC,l2
2020-03-24 10:00:00,10,9.336116862203818,SC,l2
2020-03-24 11:00:00,11,9.579876926616055,SC,l2
2020-03-24 12:00:00,12,9.279341116478799,SC,l2
2020-03-24 13:00:00,13,8.498253584847788,SC,l2
2020-03-24 14:00:00,14,7.325393949850472,SC,l2
2020-03-24 15:00:00,15,7.68024212100299,SC,l2
2020-03-24 16:00:00,16,7.767918487846025,SC,l2
2020-03-24 17:00:00,17,7.478386435089334,SC,l2
2020-03-24 18:00:00,18,7.756665516448124,SC,l2
2020-03-24 19:00:00,19,8.44795356951154,SC,l2
2020-03-24 20:00:00,20,9.089645157579941,SC,l2
2020-03-24 21:00:00,21,9.826105168315314,SC,l2
2020-03-24 22:00:00,22,10.22820335863814,SC,l2
2020-03-24 23:00:00,23,10.381589793727475,SC,l2
2020-03-25 00:00:00,0,9.874061613373208,SC,l2
2020-03-25 01:00:00,1,8.985890652557318,SC,l2
2020-03-25 02:00:00,2,8.731343455256498,SC,l2
2020-03-25 03:00:00,3,8.978235948163483,SC,l2
2020-03-25 04:00:00,4,8.919577678092171,SC,l2
2020-03-25 05:00:00,5,8.95827773943716,SC,l2
2020-03-25 06:00:00,6,9.217523579480101,SC,l2
2020-03-25 07:00:00,7,9.155879533778085,SC,l2
2020-03-25 08:00:00,8,8.659043593282723,SC,l2
2020-03-25 09:00:00,9,8.710674028065332,SC,l2
2020-03-25 10:00:00,10,8.786738938731691,SC,l2
2020-03-25 11:00:00,11,8.354066981059734,SC,l2
2020-03-25 12:00:00,12,7.732320182501342,SC,l2
2020-03-25 13:00:00,13,6.656304156122997,SC,l2
2020-03-25 14:00:00,14,6.248809523809524,SC,l2
2020-03-25 15:00:00,15,5.659460547504026,SC,l2
2020-03-25 16:00:00,16,5.6454633463691435,SC,l2
2020-03-25 17:00:00,17,5.436163829460931,SC,l2
2020-03-25 18:00:00,18,5.583736868338318,SC,l2
2020-03-25 19:00:00,19,5.890489609692509,SC,l2
2020-03-25 20:00:00,20,6.507587608312247,SC,l2
2020-03-25 21:00:00,21,6.736025803235948,SC,l2
2020-03-25 22:00:00,22,7.312108925695883,SC,l2
2020-03-25 23:00:00,23,7.847120619584388,SC,l2
2020-03-26 00:00:00,0,7.726290161797408,SC,l2
2020-03-26 01:00:00,1,7.318920136492601,SC,l2
2020-03-26 02:00:00,2,7.3605110804386165,SC,l2
2020-03-26 03:00:00,3,7.44676788589832,SC,l2
2020-03-26 04:00:00,4,7.618841538225596,SC,l2
2020-03-26 05:00:00,5,7.8207173529637295,SC,l2
2020-03-26 06:00:00,6,8.097478145847711,SC,l2
2020-03-26 07:00:00,7,8.244897822252895,SC,l2
2020-03-26 08:00:00,8,8.684193121693122,SC,l2
2020-03-26 09:00:00,9,9.300729430258416,SC,l2
2020-03-26 10:00:00,10,9.380613066482631,SC,l2
2020-03-26 11:00:00,11,9.038363622421594,SC,l2
2020-03-26 12:00:00,12,8.420471973008205,SC,l2
2020-03-26 13:00:00,13,7.9755703166935055,SC,l2
2020-03-26 14:00:00,14,7.161537650486926,SC,l2
2020-03-26 15:00:00,15,6.855828732459167,SC,l2
2020-03-26 16:00:00,16,6.724082700713136,SC,l2
2020-03-26 17:00:00,17,7.297071735296373,SC,l2
2020-03-26 18:00:00,18,7.716076221148685,SC,l2
2020-03-26 19:00:00,19,8.0628402729852,SC,l2
2020-03-26 20:00:00,20,8.73703895406794,SC,l2
2020-03-26 21:00:00,21,9.476915113871636,SC,l2
2020-03-26 22:00:00,22,,SC,l2
2020-03-26 23:00:00,23,,SC,l2
2020-03-27 00:00:00,0,,SC,l2
2020-03-27 01:00:00,1,,SC,l2
2020-03-27 02:00:00,2,,SC,l2
2020-03-27 03:00:00,3,,SC,l2
2020-03-27 04:00:00,4,,SC,l2
2020-03-27 05:00:00,5,,SC,l2
2020-03-27 06:00:00,6,,SC,l2
2020-03-27 07:00:00,7,,SC,l2
2020-03-27 08:00:00,8,,SC,l2
2020-03-27 09:00:00,9,,SC,l2
2020-03-27 10:00:00,10,10.598176903611686,SC,l2
2020-03-27 11:00:00,11,9.917656813127827,SC,l2
2020-03-27 12:00:00,12,9.094505789433326,SC,l2
2020-03-27 13:00:00,13,8.555625527183498,SC,l2
2020-03-27 14:00:00,14,7.917015566290929,SC,l2
2020-03-27 15:00:00,15,7.194280538302277,SC,l2
2020-03-27 16:00:00,16,7.282282800398743,SC,l2
2020-03-27 17:00:00,17,7.57373188405797,SC,l2
2020-03-27 18:00:00,18,7.652591825780232,SC,l2
2020-03-27 19:00:00,19,8.664511923932213,SC,l2
2020-03-27 20:00:00,20,9.349761329652635,SC,l2
2020-03-27 21:00:00,21,10.256643470592746,SC,l2
2020-03-27 22:00:00,22,9.65568112107967,SC,l2
2020-03-27 23:00:00,23,9.803265662142474,SC,l2
2020-03-28 00:00:00,0,9.644707077678092,SC,l2
2020-03-28 01:00:00,1,9.02353442987501,SC,l2
2020-03-28 02:00:00,2,9.548713672264396,SC,l2
2020-03-28 03:00:00,3,8.81206195843877,SC,l2
2020-03-28 04:00:00,4,8.371502377118318,SC,l2
2020-03-28 05:00:00,5,8.39188137412775,SC,l2
2020-03-28 06:00:00,6,8.679451345755693,SC,l2
2020-03-28 07:00:00,7,8.303395061728395,SC,l2
2020-03-28 08:00:00,8,7.986802200751476,SC,l2
2020-03-28 09:00:00,9,8.203787094547964,SC,l2
2020-03-28 10:00:00,10,8.360857104516525,SC,l2
2020-03-28 11:00:00,11,8.237738670347367,SC,l2
2020-03-28 12:00:00,12,7.707242542749789,SC,l2
2020-03-28 13:00:00,13,,SC,l2
2020-03-28 14:00:00,14,6.986744689824399,SC,l2
2020-03-28 15:00:00,15,6.863791120312859,SC,l2
2020-03-28 16:00:00,16,6.767520703933747,SC,l2
2020-03-28 17:00:00,17,7.4625421746798555,SC,l2
2020-03-28 18:00:00,18,7.908117667356798,SC,l2
2020-03-28 19:00:00,19,8.362970631086574,SC,l2
2020-03-28 20:00:00,20,8.69917663522736,SC,l2
2020-03-28 21:00:00,21,9.866251629476267,SC,l2
2020-03-28 22:00:00,22,9.905424238938732,SC,l2
2020-03-28 23:00:00,23,10.149088451805843,SC,l2
2020-03-29 00:00:00,0,10.767290660225443,SC,l2
2020-03-29 01:00:00,1,11.031641553561844,SC,l2
2020-03-29 02:00:00,2,11.426416685836978,SC,l2
2020-03-29 03:00:00,3,11.703424775707385,SC,l2
2020-03-29 04:00:00,4,11.85486350739974,SC,l2
2020-03-29 05:00:00,5,11.631321409401119,SC,l2
2020-03-29 06:00:00,6,12.140098535388391,SC,l2
2020-03-29 07:00:00,7,12.052960854228969,SC,l2
2020-03-29 08:00:00,8,12.16523464458247,SC,l2
2020-03-29 09:00:00,9,12.257374817882065,SC,l2
2020-03-29 10:00:00,10,12.392467027068475,SC,l2
2020-03-29 11:00:00,11,12.063312821102677,SC,l2
2020-03-29 12:00:00,12,11.419534544896864,SC,l2
2020-03-29 13:00:00,13,9.873939881910896,SC,l2
2020-03-29 14:00:00,14,9.156856261022927,SC,l2
2020-03-29 15:00:00,15,8.381952112568055,SC,l2
2020-03-29 16:00:00,16,8.1302104899931,SC,l2
2020-03-29 17:00:00,17,7.871236868338317,SC,l2
2020-03-29 18:00:00,18,7.697036270224676,SC,l2
2020-03-29 19:00:00,19,7.588348286174373,SC,l2
2020-03-29 20:00:00,20,8.477647419676405,SC,l2
2020-03-29 21:00:00,21,8.571724752703012,SC,l2
2020-03-29 22:00:00,22,8.806047273982056,SC,l2
2020-03-29 23:00:00,23,9.29151042864811,SC,l2
2020-03-30 00:00:00,0,8.45054443677632,SC,l2
2020-03-30 01:00:00,1,8.334987731002224,SC,l2
2020-03-30 02:00:00,2,8.34923702170079,SC,l2
2020-03-30 03:00:00,3,7.72903343301894,SC,l2
2020-03-30 04:00:00,4,7.643538647342995,SC,l2
2020-03-30 05:00:00,5,7.447773368606701,SC,l2
2020-03-30 06:00:00,6,7.630927459550647,SC,l2
2020-03-30 07:00:00,7,7.564683498197991,SC,l2
2020-03-30 08:00:00,8,7.24646595353117,SC,l2
2020-03-30 09:00:00,9,7.466605321677785,SC,l2
2020-03-30 10:00:00,10,8.2220535235028,SC,l2
2020-03-30 11:00:00,11,7.908741660915574,SC,l2
2020-03-30 12:00:00,12,7.3117427727934965,SC,l2
2020-03-30 13:00:00,13,7.09237117552335,SC,l2
2020-03-30 14:00:00,14,6.770828540756077,SC,l2
2020-03-30 15:00:00,15,6.580184610075914,SC,l2
2020-03-30 16:00:00,16,6.487263246683537,SC,l2
2020-03-30 17:00:00,17,5.863543823326432,SC,l2
2020-03-30 18:00:00,18,6.8856999079825165,SC,l2
2020-03-30 19:00:00,19,7.388670347365999,SC,l2
2020-03-30 20:00:00,20,7.664168775400659,SC,l2
2020-03-30 21:00:00,21,8.624884019630397,SC,l2
2020-03-30 22:00:00,22,8.690318993942183,SC,l2
2020-03-30 23:00:00,23,9.000253048079134,SC,l2
2020-03-31 00:00:00,0,8.64344471282877,SC,l2
2020-03-31 01:00:00,1,8.69782416992562,SC,l2
2020-03-31 02:00:00,2,8.531871597270149,SC,l2
2020-03-31 03:00:00,3,8.60862568054597,SC,l2
2020-03-31 04:00:00,4,8.491855494210567,SC,l2
2020-03-31 05:00:00,5,8.38448642742121,SC,l2
2020-03-31 06:00:00,6,8.254132160110421,SC,l2
2020-03-31 07:00:00,7,,SC,l2
2020-03-31 08:00:00,8,8.178481328119009,SC,l2
2020-03-31 09:00:00,9,8.58041561229967,SC,l2
2020-03-31 10:00:00,10,8.563078943332567,SC,l2
2020-03-31 11:00:00,11,8.433109040717737,SC,l2
2020-03-31 12:00:00,12,8.011152327275516,SC,l2
2020-03-31 13:00:00,13,7.287466451959205,SC,l2
2020-03-31 14:00:00,14,6.090709109730849,SC,l2
2020-03-31 15:00:00,15,5.243560693198375,SC,l2
2020-03-31 16:00:00,16,4.974053945249597,SC,l2
2020-03-31 17:00:00,17,6.339435242696112,SC,l2
2020-03-31 18:00:00,18,6.360033739743884,SC,l2
2020-03-31 19:00:00,19,6.395518940265317,SC,l2
2020-03-31 20:00:00,20,7.403842688444137,SC,l2
2020-03-31 21:00:00,21,7.943486887508626,SC,l2
2020-03-31 22:00:00,22,8.595683804922936,SC,l2
2020-03-31 23:00:00,23,8.743508933364007,SC,l2
2020-04-01 00:00:00,0,8.800977685760294,SC,l2
2020-02-26 00:00:00,0,32.5,TP,l2
2020-02-26 01:00:00,1,30.5,TP,l2
2020-02-26 02:00:00,2,25.5,TP,l2
2020-02-26 03:00:00,3,28.0,TP,l2
2020-02-26 04:00:00,4,26.0,TP,l2
2020-02-26 05:00:00,5,26.0,TP,l2
2020-02-26 06:00:00,6,28.0,TP,l2
2020-02-26 07:00:00,7,28.5,TP,l2
2020-02-26 08:00:00,8,28.5,TP,l2
2020-02-26 09:00:00,9,31.0,TP,l2
2020-02-26 10:00:00,10,36.5,TP,l2
2020-02-26 11:00:00,11,49.5,TP,l2
2020-02-26 12:00:00,12,50.5,TP,l2
2020-02-26 13:00:00,13,37.5,TP,l2
2020-02-26 14:00:00,14,24.5,TP,l2
2020-02-26 15:00:00,15,20.5,TP,l2
2020-02-26 16:00:00,16,19.0,TP,l2
2020-02-26 17:00:00,17,20.0,TP,l2
2020-02-26 18:00:00,18,20.5,TP,l2
2020-02-26 19:00:00,19,14.0,TP,l2
2020-02-26 20:00:00,20,21.5,TP,l2
2020-02-26 21:00:00,21,28.0,TP,l2
2020-02-26 22:00:00,22,30.5,TP,l2
2020-02-26 23:00:00,23,29.5,TP,l2
2020-02-27 00:00:00,0,24.0,TP,l2
2020-02-27 01:00:00,1,20.5,TP,l2
2020-02-27 02:00:00,2,20.0,TP,l2
2020-02-27 03:00:00,3,21.5,TP,l2
2020-02-27 04:00:00,4,21.5,TP,l2
2020-02-27 05:00:00,5,20.0,TP,l2
2020-02-27 06:00:00,6,19.5,TP,l2
2020-02-27 07:00:00,7,20.0,TP,l2
2020-02-27 08:00:00,8,17.5,TP,l2
2020-02-27 09:00:00,9,15.0,TP,l2
2020-02-27 10:00:00,10,16.5,TP,l2
2020-02-27 11:00:00,11,18.5,TP,l2
2020-02-27 12:00:00,12,19.5,TP,l2
2020-02-27 13:00:00,13,20.5,TP,l2
2020-02-27 14:00:00,14,18.5,TP,l2
2020-02-27 15:00:00,15,18.5,TP,l2
2020-02-27 16:00:00,16,20.5,TP,l2
2020-02-27 17:00:00,17,19.0,TP,l2
2020-02-27 18:00:00,18,15.5,TP,l2
2020-02-27 19:00:00,19,18.0,TP,l2
2020-02-27 20:00:00,20,20.5,TP,l2
2020-02-27 21:00:00,21,21.0,TP,l2
2020-02-27 22:00:00,22,20.5,TP,l2
2020-02-27 23:00:00,23,20.5,TP,l2
2020-02-28 00:00:00,0,20.0,TP,l2
2020-02-28 01:00:00,1,20.0,TP,l2
2020-02-28 02:00:00,2,23.0,TP,l2
2020-02-28 03:00:00,3,24.0,TP,l2
2020-02-28 04:00:00,4,,TP,l2
2020-02-28 05:00:00,5,,TP,l2
2020-02-28 06:00:00,6,,TP,l2
2020-02-28 07:00:00,7,,TP,l2
2020-02-28 08:00:00,8,,TP,l2
2020-02-28 09:00:00,9,,TP,l2
2020-02-28 10:00:00,10,34.5,TP,l2
2020-02-28 11:00:00,11,38.0,TP,l2
2020-02-28 12:00:00,12,33.5,TP,l2
2020-02-28 13:00:00,13,24.0,TP,l2
2020-02-28 14:00:00,14,16.0,TP,l2
2020-02-28 15:00:00,15,14.0,TP,l2
2020-02-28 16:00:00,16,14.0,TP,l2
2020-02-28 17:00:00,17,13.0,TP,l2
2020-02-28 18:00:00,18,11.5,TP,l2
2020-02-28 19:00:00,19,10.5,TP,l2
2020-02-28 20:00:00,20,8.0,TP,l2
2020-02-28 21:00:00,21,8.5,TP,l2
2020-02-28 22:00:00,22,11.0,TP,l2
2020-02-28 23:00:00,23,16.0,TP,l2
2020-02-29 00:00:00,0,19.5,TP,l2
2020-02-29 01:00:00,1,19.0,TP,l2
2020-02-29 02:00:00,2,18.0,TP,l2
2020-02-29 03:00:00,3,18.5,TP,l2
2020-02-29 04:00:00,4,20.5,TP,l2
2020-02-29 05:00:00,5,19.0,TP,l2
2020-02-29 06:00:00,6,20.0,TP,l2
2020-02-29 07:00:00,7,21.5,TP,l2
2020-02-29 08:00:00,8,21.5,TP,l2
2020-02-29 09:00:00,9,24.0,TP,l2
2020-02-29 10:00:00,10,25.5,TP,l2
2020-02-29 11:00:00,11,27.0,TP,l2
2020-02-29 12:00:00,12,18.5,TP,l2
2020-02-29 13:00:00,13,13.0,TP,l2
2020-02-29 14:00:00,14,11.0,TP,l2
2020-02-29 15:00:00,15,13.0,TP,l2
2020-02-29 16:00:00,16,12.0,TP,l2
2020-02-29 17:00:00,17,11.0,TP,l2
2020-02-29 18:00:00,18,13.5,TP,l2
2020-02-29 19:00:00,19,14.5,TP,l2
2020-02-29 20:00:00,20,17.0,TP,l2
2020-02-29 21:00:00,21,20.0,TP,l2
2020-02-29 22:00:00,22,21.0,TP,l2
2020-02-29 23:00:00,23,20.0,TP,l2
2020-03-01 00:00:00,0,17.5,TP,l2
2020-03-01 01:00:00,1,16.5,TP,l2
2020-03-01 02:00:00,2,18.0,TP,l2
2020-03-01 03:00:00,3,17.5,TP,l2
2020-03-01 04:00:00,4,17.5,TP,l2
2020-03-01 05:00:00,5,16.0,TP,l2
2020-03-01 06:00:00,6,16.5,TP,l2
2020-03-01 07:00:00,7,17.5,TP,l2
2020-03-01 08:00:00,8,18.5,TP,l2
2020-03-01 09:00:00,9,16.5,TP,l2
2020-03-01 10:00:00,10,17.0,TP,l2
2020-03-01 11:00:00,11,16.0,TP,l2
2020-03-01 12:00:00,12,13.0,TP,l2
2020-03-01 13:00:00,13,11.5,TP,l2
2020-03-01 14:00:00,14,9.0,TP,l2
2020-03-01 15:00:00,15,10.0,TP,l2
2020-03-01 16:00:00,16,13.0,TP,l2
2020-03-01 17:00:00,17,15.5,TP,l2
2020-03-01 18:00:00,18,15.0,TP,l2
2020-03-01 19:00:00,19,15.5,TP,l2
2020-03-01 20:00:00,20,17.0,TP,l2
2020-03-01 21:00:00,21,19.0,TP,l2
2020-03-01 22:00:00,22,20.0,TP,l2
2020-03-01 23:00:00,23,18.5,TP,l2
2020-03-02 00:00:00,0,20.0,TP,l2
2020-03-02 01:00:00,1,19.5,TP,l2
2020-03-02 02:00:00,2,17.5,TP,l2
2020-03-02 03:00:00,3,18.0,TP,l2
2020-03-02 04:00:00,4,17.5,TP,l2
2020-03-02 05:00:00,5,17.0,TP,l2
2020-03-02 06:00:00,6,17.5,TP,l2
2020-03-02 07:00:00,7,18.0,TP,l2
2020-03-02 08:00:00,8,18.5,TP,l2
2020-03-02 09:00:00,9,19.5,TP,l2
2020-03-02 10:00:00,10,27.5,TP,l2
2020-03-02 11:00:00,11,36.0,TP,l2
2020-03-02 12:00:00,12,34.5,TP,l2
2020-03-02 13:00:00,13,28.5,TP,l2
2020-03-02 14:00:00,14,23.0,TP,l2
2020-03-02 15:00:00,15,20.5,TP,l2
2020-03-02 16:00:00,16,16.5,TP,l2
2020-03-02 17:00:00,17,16.0,TP,l2
2020-03-02 18:00:00,18,17.0,TP,l2
2020-03-02 19:00:00,19,17.5,TP,l2
2020-03-02 20:00:00,20,20.5,TP,l2
2020-03-02 21:00:00,21,23.0,TP,l2
2020-03-02 22:00:00,22,22.5,TP,l2
2020-03-02 23:00:00,23,19.5,TP,l2
2020-03-03 00:00:00,0,16.5,TP,l2
2020-03-03 01:00:00,1,15.5,TP,l2
2020-03-03 02:00:00,2,14.5,TP,l2
2020-03-03 03:00:00,3,17.5,TP,l2
2020-03-03 04:00:00,4,16.0,TP,l2
2020-03-03 05:00:00,5,12.0,TP,l2
2020-03-03 06:00:00,6,12.0,TP,l2
2020-03-03 07:00:00,7,12.5,TP,l2
2020-03-03 08:00:00,8,14.0,TP,l2
2020-03-03 09:00:00,9,16.0,TP,l2
2020-03-03 10:00:00,10,18.0,TP,l2
2020-03-03 11:00:00,11,17.5,TP,l2
2020-03-03 12:00:00,12,16.0,TP,l2
2020-03-03 13:00:00,13,13.5,TP,l2
2020-03-03 14:00:00,14,16.0,TP,l2
2020-03-03 15:00:00,15,16.0,TP,l2
2020-03-03 16:00:00,16,17.5,TP,l2
2020-03-03 17:00:00,17,16.0,TP,l2
2020-03-03 18:00:00,18,16.5,TP,l2
2020-03-03 19:00:00,19,19.0,TP,l2
2020-03-03 20:00:00,20,19.0,TP,l2
2020-03-03 21:00:00,21,21.0,TP,l2
2020-03-03 22:00:00,22,19.0,TP,l2
2020-03-03 23:00:00,23,19.5,TP,l2
2020-03-04 00:00:00,0,20.0,TP,l2
2020-03-04 01:00:00,1,21.0,TP,l2
2020-03-04 02:00:00,2,22.0,TP,l2
2020-03-04 03:00:00,3,23.0,TP,l2
2020-03-04 04:00:00,4,23.0,TP,l2
2020-03-04 05:00:00,5,21.5,TP,l2
2020-03-04 06:00:00,6,23.5,TP,l2
2020-03-04 07:00:00,7,23.0,TP,l2
2020-03-04 08:00:00,8,22.0,TP,l2
2020-03-04 09:00:00,9,24.0,TP,l2
2020-03-04 10:00:00,10,30.0,TP,l2
2020-03-04 11:00:00,11,37.0,TP,l2
2020-03-04 12:00:00,12,31.5,TP,l2
2020-03-04 13:00:00,13,18.5,TP,l2
2020-03-04 14:00:00,14,13.0,TP,l2
2020-03-04 15:00:00,15,16.0,TP,l2
2020-03-04 16:00:00,16,13.5,TP,l2
2020-03-04 17:00:00,17,14.5,TP,l2
2020-03-04 18:00:00,18,13.5,TP,l2
2020-03-04 19:00:00,19,14.0,TP,l2
2020-03-04 20:00:00,20,16.5,TP,l2
