kind,area,period,hour,value
SO2,SC,pre,5,4.702274457
SO2,SC,pre,6,4.659564028
SO2,SC,pre,7,4.753515772
SO2,SC,pre,8,4.830065685
SO2,SC,pre,9,5.216676887
SO2,SC,pre,10,5.5996142
SO2,SC,pre,11,5.817053582
SO2,SC,pre,12,5.800974008
SO2,SC,pre,13,5.48543159
SO2,SC,pre,14,5.143274502
SO2,SC,pre,15,5.034457376
SO2,SC,pre,16,4.743618364
SO2,SC,pre,17,4.659281991
SO2,SC,pre,18,4.589006373
SO2,SC,pre,19,4.630003688
SO2,SC,pre,20,4.626243553
SO2,SC,pre,21,4.757331994
SO2,SC,pre,22,4.805088171
SO2,SC,pre,23,4.717620916
SO2,TP,l1,0,10.05023923
SO2,TP,l1,1,10.14967105
SO2,TP,l1,2,9.466165414
SO2,TP,l1,3,9.257401316
SO2,TP,l1,4,9.302631579
SO2,TP,l1,5,9.363898026
SO2,TP,l1,6,9.839676113
SO2,TP,l1,7,10.97368421
SO2,TP,l1,8,11.44178628
SO2,TP,l1,9,12.01754386
SO2,TP,l1,10,14.73471986
SO2,TP,l1,11,21.16350302
SO2,TP,l1,12,21.90912829
SO2,TP,l1,13,16.88179465
SO2,TP,l1,14,12.98317515
SO2,TP,l1,15,10.03493648
SO2,TP,l1,16,8.776803119
SO2,TP,l1,17,8.182426405
SO2,TP,l1,18,7.953070175
SO2,TP,l1,19,8.384046053
SO2,TP,l1,20,9.408293461
SO2,TP,l1,21,10.23807566
SO2,TP,l1,22,10.53987241
SO2,TP,l1,23,10.53684211
SO2,TP,l2,0,8.277164686
SO2,TP,l2,1,8.285296575
SO2,TP,l2,2,8.406432749
SO2,TP,l2,3,8.437606112
SO2,TP,l2,4,8.460964912
SO2,TP,l2,5,8.40199637
SO2,TP,l2,6,8.656533575
SO2,TP,l2,7,9.026315789
SO2,TP,l2,8,9.786297641
SO2,TP,l2,9,11.20360111
SO2,TP,l2,10,15.24376731
SO2,TP,l2,11,17.23773417
SO2,TP,l2,12,13.22390723
SO2,TP,l2,13,10
SO2,TP,l2,14,8.337231969
SO2,TP,l2,15,7.658391261
SO2,TP,l2,16,7.789952153
SO2,TP,l2,17,7.730263158
SO2,TP,l2,18,7.529538131
SO2,TP,l2,19,7.872248804
SO2,TP,l2,20,7.889196676
SO2,TP,l2,21,8.210072595
SO2,TP,l2,22,8.319482918
SO2,TP,l2,23,8.392952721
SO2,TP,l3,0,7.689967105
SO2,TP,l3,1,7.841197822
SO2,TP,l3,2,7.84295416
SO2,TP,l3,3,7.860780985
SO2,TP,l3,4,7.988964346
SO2,TP,l3,5,7.890350877
SO2,TP,l3,6,8.115449915
SO2,TP,l3,7,8.838709677
SO2,TP,l3,8,9.99122807
SO2,TP,l3,9,12.33212341
SO2,TP,l3,10,15.37449393
SO2,TP,l3,11,13.69600726
SO2,TP,l3,12,10.96823956
SO2,TP,l3,13,8.627819549
SO2,TP,l3,14,7.589668616
SO2,TP,l3,15,7.037894737
SO2,TP,l3,16,7.072631579
SO2,TP,l3,17,7.172149123
SO2,TP,l3,18,6.945263158
SO2,TP,l3,19,6.935087719
SO2,TP,l3,20,7.178070175
SO2,TP,l3,21,7.301270417
SO2,TP,l3,22,7.505942275
SO2,TP,l3,23,7.715460526
SO2,TP,pre,0,11.93707094
SO2,TP,pre,1,11.45574163
SO2,TP,pre,2,11.00717703
SO2,TP,pre,3,10.47727273
SO2,TP,pre,4,10.45813397
SO2,TP,pre,5,10.34868421
SO2,TP,pre,6,10.24342105
SO2,TP,pre,7,10.6680622
SO2,TP,pre,8,11.65849282
SO2,TP,pre,9,12.39415205
SO2,TP,pre,10,14.19473684
SO2,TP,pre,11,17.521181
SO2,TP,pre,12,21.36964504
SO2,TP,pre,13,19.84150718
SO2,TP,pre,14,16.29887218
SO2,TP,pre,15,13.3875
SO2,TP,pre,16,12.10041551
SO2,TP,pre,17,11.46842105
SO2,TP,pre,18,10.79761905
SO2,TP,pre,19,11.04573935
SO2,TP,pre,20,11.7123623
SO2,TP,pre,21,13.00795594
SO2,TP,pre,22,12.86783626
SO2,TP,pre,23,12.23569794
SO2,YR,l1,0,3.144812608
SO2,YR,l1,1,3.142880596
SO2,YR,l1,2,3.08147005
SO2,YR,l1,3,3.059861196
SO2,YR,l1,4,3.05803431
SO2,YR,l1,5,3.04338494
SO2,YR,l1,6,3.052498195
SO2,YR,l1,7,3.031797824
SO2,YR,l1,8,3.123792252
SO2,YR,l1,9,3.343582703
SO2,YR,l1,10,3.631135975
SO2,YR,l1,11,3.826053468
SO2,YR,l1,12,3.896713173
SO2,YR,l1,13,3.825042761
SO2,YR,l1,14,3.74669598
SO2,YR,l1,15,3.602893041
SO2,YR,l1,16,3.547040907
SO2,YR,l1,17,3.524264854
SO2,YR,l1,18,3.438928739
SO2,YR,l1,19,3.369647698
SO2,YR,l1,20,3.326151312
SO2,YR,l1,21,3.256636316
SO2,YR,l1,22,3.221466907
SO2,YR,l1,23,3.189865727
SO2,YR,l2,0,3.674827394
SO2,YR,l2,1,3.674833452
SO2,YR,l2,2,3.731290819
SO2,YR,l2,3,3.717231076
SO2,YR,l2,4,3.764304644
SO2,YR,l2,5,3.691498993
SO2,YR,l2,6,3.758509172
SO2,YR,l2,7,3.826975811
SO2,YR,l2,8,4.083636471
SO2,YR,l2,9,4.35457259
SO2,YR,l2,10,4.411242135
SO2,YR,l2,11,4.350994152
SO2,YR,l2,12,4.122893028
SO2,YR,l2,13,3.894129381
SO2,YR,l2,14,3.87843721
SO2,YR,l2,15,3.806346844
SO2,YR,l2,16,3.775352708
SO2,YR,l2,17,3.661969238
SO2,YR,l2,18,3.589965743
SO2,YR,l2,19,3.584427247
SO2,YR,l2,20,3.576352391
SO2,YR,l2,21,3.593239218
SO2,YR,l2,22,3.663347663
SO2,YR,l2,23,3.645811249
SO2,YR,l3,0,4.715482182
SO2,YR,l3,1,4.392080981
SO2,YR,l3,2,4.395828371
SO2,YR,l3,3,4.431379586
SO2,YR,l3,4,4.619444133
SO2,YR,l3,5,4.623443116
SO2,YR,l3,6,4.642502888
SO2,YR,l3,7,5.035964046
SO2,YR,l3,8,5.739327836
SO2,YR,l3,9,6.310254648
SO2,YR,l3,10,6.257554146
SO2,YR,l3,11,5.876868301
SO2,YR,l3,12,5.597878556
SO2,YR,l3,13,5.27642383
SO2,YR,l3,14,4.917994157
SO2,YR,l3,15,4.767213842
SO2,YR,l3,16,4.666674385
SO2,YR,l3,17,4.975059538
SO2,YR,l3,18,4.859685647
SO2,YR,l3,19,4.525440567
SO2,YR,l3,20,4.686263375
SO2,YR,l3,21,4.625475082
SO2,YR,l3,22,4.767085237
SO2,YR,l3,23,4.587546492
SO2,YR,pre,0,3.451040579
SO2,YR,pre,1,3.462136678
SO2,YR,pre,2,3.427646421
SO2,YR,pre,3,3.438546046
SO2,YR,pre,4,3.464864195
SO2,YR,pre,5,3.471647221
SO2,YR,pre,6,3.528401079
SO2,YR,pre,7,3.561267312
SO2,YR,pre,8,3.65027534
SO2,YR,pre,9,3.874276767
SO2,YR,pre,10,4.199987045
SO2,YR,pre,11,4.319795782
SO2,YR,pre,12,4.344226516
SO2,YR,pre,13,4.325439649
SO2,YR,pre,14,4.124139266
SO2,YR,pre,15,3.945462735
SO2,YR,pre,16,3.830369219
SO2,YR,pre,17,3.732155148
SO2,YR,pre,18,3.681178928
SO2,YR,pre,19,3.59631578
SO2,YR,pre,20,3.570955628
SO2,YR,pre,21,3.553864063
SO2,YR,pre,22,3.58600712
SO2,YR,pre,23,3.475522697
